Item,Price
Round Head Work Shoes,"₦ 5,986"
Ladies Snake Skin  Flat Slippers,"₦ 3,500"
Ladies Women Girls Flat Black Office Casual Shoe,"₦ 6,499"
New Women D Lady Chinese Mary Jane Ballerina Work Velvet Sho,"₦ 10,198"
Women D Embroidered Buckle Folkways Flat Vintage Mar,"₦ 14,631"
Chinese Knot D Flower Vintage Loafers Women Mary Janes Shoes,"₦ 22,815"
Ladies Beautiful Flats With Beautiful Tassels,"₦ 5,500 - ₦ 7,500"
LOW FLAT COVER SHOES WITH B0W-WINE,"₦ 16,500"
&me Flat Chestnut Corporate Shoes For Women,"₦ 4,999"
Ladies Beautiful Leather Flats With Beautiful Tassels,"₦ 7,500"
Spring And D Autumn British Vintage Women's Shoes Flat With,"₦ 21,681"
New Men Women A Canvas Shoes Casual Sneakers Hand Painted Es,"₦ 21,582"
Ladies Casual Leather Shoes Flat Pump Women's Shoes,"₦ 56,362"
New Women Lady A Chinese Mary Jane Ballerina Work Velvet Sho,"₦ 9,589"
Womens Bridal Casual A Ballet Sandals Embroidered Flower Fla,"₦ 13,644"
Women Embroidered A Buckle Folkways Flat Vintage Mar,"₦ 14,631"
