Item,Price
Oraimo Charger UK OCW-U36S Black,"₦ 2,200"
Anker Wall Charger 20 Watt PD Port - White - USB-C,"₦ 6,000"
Dudu Mixed Fruits Drink - 12cans,"₦ 5,600"
"Nano 5 In 1 Sim Card Adapters, Nano Micro Standard Sim Card","₦ 1,499"
Samsung 3.5mm Female To Type C Audio Adapter,"₦ 3,200"
Floveme USB C Fast Charger 18W Dual-Port PD USB C/QC 3.0,"₦ 3,900"
USB SIM Card Reader Editor SMS Backup GSM / CDMA +CD Deleted Text Recovery Micro Adapter,"₦ 1,999"
Oraimo Charger UK OCW-U37S Black,"₦ 2,500"
OUIO 128 Memory Card TF Card Driving Recorder HighSpeed U3 For Mobile Phone Lamptop Camera 128gb Micro Memory Card 128gb Memory Card SD Card Standard,"₦ 7,959"
USB TYPE C ADAPTER - FEMALE TYPE A TO USB C MALE,₦ 999
Anker PowerCore Select PowerBank 20000mAh  - Black,"₦ 23,999"
"Nano 5 In 1 Sim Card Adapters, Nano Micro Standard Sim Card Adapter Abrasive Bar Card Pin","₦ 1,500"
"Plug&Play K8 Wireless Lavalier Microphone For IPhone Lapel Clip-on Mini Wireless Mic For TikTok Vlog YouTube Facebook Live Stream, Auto-syncs Microphone (NO APP Or Bluetooth)","₦ 14,500"
18W Type-C USB Dual Fast Charging Adapter Plus 1 Free Charging Cable,"₦ 4,999"
Charger Adapter Charging Data Transmission 2 In 1 8-Silver,₦ 642
D-188 3 In 1 TF & USB To Micro USB & Type-C Card Reader OTG Adapter Connector(White),"₦ 3,400"
3 In 1 USB 3.0 To TYPE-C To OTG Android Adapter Data Transmission & Charging Converter,"₦ 1,800"
Flick 4USB Fast Charger,"₦ 5,000"
2 In 1 USB Adapter-Micro USB To Type C & USB Female To USB C,"₦ 1,200"
2PCS VGA To RJ45 Adapter VGA Male To RJ45 Adapter Ethernet,"₦ 3,920"
5 In 1 Iphone Lightning Audio USB 3 Adapter,"₦ 10,000"
Double Sided Magnetic Case For Samsung A31 A51 A71 M31 A30,"₦ 16,937 - ₦ 19,125"
USB 2.0 Mini Microphone Mic Audio Adapter Driver Fre,"₦ 1,499"
OTG Multifunction Flash Drive Card Reader,"₦ 2,700"
Micro USB 2.0 To USB 2.0 Adapter With OTG Function(White),₦ 260
"Samsung 25W PD Adapter, USB-C, Super Fast","₦ 18,000"
Two In One OTG TYPE C Plug & Play + Micro For Android Phones,"₦ 2,500"
Oneplus 10 9 8 7t Pro 7 9r 8t Nord 2 5G Usb Type C To 3 5 Mm Headphone Jack Adapter Audio Aux Cable Phone Accessories-3pcs Type C To 3.5mm,"₦ 16,509"
Oppselve Mini External Usb 2.0 Full Speed Sound Card 7.1 3d,"₦ 10,119"
Stonego 2 In 1 OTG Adapter,"₦ 1,500"
100W USB Type C To Dc Power Jack Connector USB C To Universal Lap Power Adapter Plug Converter For Asus Dell Lenovo Notebook(#4.8-1.7mm),"₦ 7,213"
2 In 1 Aux Headphone Audio Jack Charger Adapter For IPhones,"₦ 3,000"
USB Type C PD 15V Power Charger Adapter Converter Charging Cable For Microsoft Surface Pro 7/6/5/4/3/GO/BOOK Lap 1/2(#Other),"₦ 7,493"
Allshare Cast Dlna Miracast Airplay Screen Mirroring Hdtv,"₦ 37,158"
100W USB Type C To Dc Power Jack Connector USB C To Universal Lap Power Adapter Plug Converter For Asus Dell Lenovo Notebook(#5.5-2.5mm),"₦ 7,213"
Apple World Travel Adapter Kit,"₦ 30,999"
USB Tpe-C To 3.5mm Aux 2 In 1 USB C  Adapter Audio Charging Cable,"₦ 2,500"
