Item,Price
PVC Steel Toe Waterproof Rubber Rain Boots/ Work Boots,"₦ 9,000"
Work Safety Steel Toe Slip-on Breathable Puncture-proof Shoe,"₦ 33,100"
Panda Steel Toe Safety Shoe-black,"₦ 21,000"
Men's Work Safety Shoes Non-slip Anti-puncture Outdoor Shoes,"₦ 37,163"
Mens Work Safety Steel Toe Slip-on Light Puncture-proof Shoe,"₦ 28,500"
FJ001 Men Safety Work Shoes Steel Toe Indestructible Resistance Ankle Boot,"₦ 28,350"
Mens Work Shoes Safety Shoes Steel Toe Puncture-proof Shoe,"₦ 28,500"
Work Safety Shoes Men Lightweight Safety Boots Indestructible Work Sneakers,"₦ 36,720"
Men's Work Safety Non-slip Anti-puncture Outdoor Shoes-Brown,"₦ 34,390"
Men Work Safety Shoes Steel Toe Cow Leather  Puncture-proof Outdoor Shoes,"₦ 46,899"
Work Safety Shoes Steel Toe Puncture-proof Shoe,"₦ 28,500"
Lightness Work Safety Shoes Steel Toe Puncture-proof Shoe,"₦ 30,390 - ₦ 33,720"
Breathable Work Safety Shoes Steel Toe Puncture-proof Shoe,"₦ 35,970 - ₦ 39,870"
