Item,Price
Defacto Men Carlo - Skinny Fit Denim Denim Trousers -Blue,"₦ 7,600"
Defacto Men Swimwear Luke Swimming Short -Purple,"₦ 4,942"
Defacto Men Knitted Slim Fit Knitted Short -Green,"₦ 4,800"
DAGi GREY Men Shorts Underwear,"₦ 7,680"
DAGi NAVY Blue Short - Normal Fit - Loungewear for Men,"₦ 12,000"
DAGi BEIGE Men Shorts Loungewear,"₦ 20,160"
Defacto Men Knitted Regular Fit Knitted Short -Black,"₦ 5,600"
3in1 Men's Body Hug Top- Black/ White / Grey,"₦ 19,483"
Defacto Men Regular Fit Woven Short -Beige,"₦ 6,840"
DAGi KHAKI Men Shorts Loungewear,"₦ 9,120"
Defacto Men Regular Fit Woven Bermuda -Purple,"₦ 8,360"
DAGi BLACK Men Shorts Loungewear,"₦ 12,480"
DAGi KHAKI Men shorts Loungewear,"₦ 10,080"
DAGi GREY Short - Regular Fit - Loungewear For Men,"₦ 8,160"
DAGi Men Shorts,"₦ 10,560"
DAGi ANTHRACITE Men Shorts,"₦ 15,360"
Men Baggy Multi Pocket Capri Casual Cargo Short Pants,"₦ 21,030"
DAGi GREY Men Cargo Short with Pockets,"₦ 10,080"
DAGi NAVY Men Shorts Underwear,"₦ 9,120"
DAGi Beige Short - Regular Fit - Loungewear for Men,"₦ 8,160"
DAGi INDIGO Men Shorts Loungewear,"₦ 12,480"
