Item,Price
1Pcs Jewellery Gift Boxes Neck Pendant Bracelet Ring,₦ 608
Leaf Crystal Simulated Pearl Wedding Jewelry Necklaces Earrings Sets(Gold),"₦ 6,835"
Moissanite 18K Gold Plated 925 Sterling Silver Wedding For Women Jewelry Gift,"₦ 22,168"
925 Sterling Silver Moissanite Personality Cross Pendant Necklace For Women,"₦ 15,798"
3ct Moissanite Necklace Pendant For Women Certified Pure Silver 925 Jewelry,"₦ 56,438"
2Pcs Family Love Mother Daughter Little Heart Joint Pendant,"₦ 1,135"
925 Sterling Sliver Plated 18k White Gold  Moissanite Necklace For Woman Jewely,"₦ 21,540"
Slim Gold Necklace,"₦ 5,000"
International Imported Girl Necklace Elegant Noble Gift,"₦ 1,345"
0.7ct Moissanite Pendant Necklace For Women Gift Sterling Silver Fine Jewelry,"₦ 25,872"
Moissanite 18K Gold Plated Pendant Necklace Fine Jewelry Gifts Wholesale,"₦ 21,550 - ₦ 42,022"
Gold Color Simulated Pearl Jewelry Suit For Women Black,"₦ 1,408"
Womens Pendant Necklace - Silver Angel,"₦ 3,999"
1 Carat 925 Sterling Silver Wedding Real Moissanite Pendant Necklace For Women,"₦ 17,150 - ₦ 17,160"
Real Moissanite Bridal Pendant Necklace 925 Sterling Silver Fine Jewelry Gift,"₦ 17,150"
New Fashion Women Rose Gold plated CZ  Dangle Earrings,"₦ 1,144"
925 Sterling Silver Created Moissanite Necklace For Women Fine Jewelry,"₦ 41,679"
"4 Pack 19.7 Inch Hanging Chain,Black, for Bird F","₦ 5,016"
African Jewelry Set Dubai Gold Silver Jewelry Sets for,"₦ 2,622"
Heart Necklace For Women Letter Name Necklace Valentine's,₦ 984
925 Siver Plated 14K White Gold 1ct Moissanite Pendant Necklace Gift For Women,"₦ 24,951 - ₦ 157,584"
Hollow Spider Web Pocket Watch Retro Quartz Large Black,"₦ 2,763"
Durable Steel Chain With Cross Shaped Pendant; Gold X2,"₦ 10,500"
S925 Silver Plated 18K 6ct Moissanite Necklace Pendant For Women Gift Jewelry,"₦ 42,493"
Guarantee 925 Sterling Silver Tennis Necklace Zircon Chain Unisex Fine Jewelry,"₦ 63,524 - ₦ 81,859"
Fashion Jewelry Set Retro Animal Elephant Suit Crystal,"₦ 1,989"
Durable Steel Chain With Heart Shaped Pendant; Gold,"₦ 6,500"
Durable Steel Chain With Cross Shaped Pendant; Gold,"₦ 6,000"
with pendant Collar Choker Neckfor women Chains (rose,₦ 713
Durable Steel Chain With Map Of Africa Shaped Pendant; Gold,"₦ 6,500"
NeckEarrings Diamond Pearl Elegant Women Jewellery Set,"₦ 1,857"
Fashion Jewelry Set for Women Butterfly Moon NeckStud,"₦ 1,373"
Unisex Angel Luxury Pendant - Silver Fashion,"₦ 3,999"
Natural Cross Flower And Transparent Glass Surface For,"₦ 2,675"
925 Sterling Silver 14K White Gold Moissanite Necklace For Women Fine Jewelry,"₦ 22,854"
with Pendant Choker Collar Neckfor Women Chains,₦ 704
