Item,Price
Ladies Lace  Corset,"₦ 6,800"
High Waist Hip-liftin And Leg Slimming Shapewear Shorts Blach Black,"₦ 4,474"
3 In 1 Ladies Bumper Tight,"₦ 4,300"
3 In 1 Lovely Ladies Tight,"₦ 4,300"
Rbx Fitness Ball   Balance And Core Fitness  Hand Pump Included,"₦ 20,000"
3 In 1 Ladies Tight Black,"₦ 4,300"
3 In 1 Ladies Bumper Tight Black,"₦ 4,300"
Slim & Trim NEOPRENE SLIMING VEST FOR WEIGHT LOSS,"₦ 15,000"
High Waist Hip-liftin And Leg Slimming Shapewear Shorts Blach Beige,"₦ 4,474"
