Item,Price
Kuulaa 15w Wireless Charger For Samsung IPhone  And Huawei,"₦ 12,500"
New Age Fast Heavy Duty Phone Chargers Plus Earpiece,"₦ 6,600"
"Phone Charger Plus  Earpiece Compatible With IPhone 7, 8","₦ 3,950"
New Age Mobile Fast Chargers,"₦ 4,650"
Universal Desktop Battery Charger,"₦ 2,850"
New Age 2-in-1 Fast Heavy Duty Chargers Plus Earpiece,"₦ 4,450"
New Age Universal Fast Chargers SP1,"₦ 2,800"
Ldnio Phone/Macbook12 65W Fast Charging Charger Pd +QC3.0 Charger EU/UK/US Laptop Adapters,"₦ 14,990"
3-in-1 Qi Wireless Charger Suitable For Smart Phones/iWatches,"₦ 8,950"
New Age 2-in-1 Universal Fast Chargers,"₦ 4,500"
New Age 2-in-1 (511 Pro) Fast Charger,"₦ 3,450"
New Age Fast Heavy Duty Fast Phone Charger,"₦ 5,000"
Digital Voltmeter Ammeter Us Dc 100V 10/50 / 100A Voltmeter Ammeter,"₦ 1,760"
"Phone  Charger Plus  Earpiece Compatible With IPhone 7 ,8","₦ 4,500"
New Age 2-in-1 (811 Pro) Phone Battery Chargers,"₦ 3,900"
New Age 2-in-1 (511 Pro) Phone Battery Chargers,"₦ 3,400"
Universal 80W DC Car Charger Power Adapter For Laptop Notebook Computer PC,"₦ 7,340"
3in1 Fast Wireless Charger - Black,"₦ 30,000"
DC Power Jack Socket Female Panel Mount Connector For 2.1/5.5mm DC Power Plug,₦ 510
"Phone Charger Compatible With IPhone 7, 8","₦ 2,850"
New Age FAST Charger,"₦ 3,999"
Mini Dc-Dc Boost Module 3V3.3V3.7V4.2V To 5V1A2Ausb Boost Circuit Board,₦ 680
0.28 Inch DC 32V Dual Digital Voltmeter Ammeter Voltage AMP Power Two-wire,₦ 930
HIFI 47 Headphone Earphone Amplifier Board 2 Channel DC Double Power Version,"₦ 4,660"
DC 12V 100W Power Supply Switch Current Volt Adaptor Switching Lighting,"₦ 13,680"
New Age Universal Fast Chargers,"₦ 3,950"
DC 5-30V 12V 24V 5A DC Motor Controller PWM Duty Ratio Frequency MAX 15A ZK-MG,"₦ 10,124"
3-in-1 Retractable Phone  Charging Cable,"₦ 2,750"
