Item,Price
Adozy Fashion Women FashionSimple Personality Wrapped Around Pearl Earrings,₦ 998
Women Fashion Shiny Rhinestone Hollow Out Ear Jacket-Silver,₦ 528
Women Vintage Angel Wings Rhinestone Ear Jacket-Golden,₦ 469
Earring-drop Feather Earrings-Ethnic Style Creativity,"₦ 1,870"
Earrings Sweet Cherry Shape Alloy Exquisite Jacket Ear-Red,"₦ 1,024"
Christmas Earrings Christmas Tree Snowman Gift Elk Earrings Set,"₦ 7,280"
Women Fashion Angel Wing Rhinestone Inlaid Ear Jacket-Silver,₦ 510
Christmas Earrings Reindeer Snowman Festive Earrings Set,"₦ 6,661"
Oval Spiral Earrings Heart-shaped Vintage Earrings,"₦ 9,527"
Silver Trendy Fashion Earring,"₦ 6,000"
A Pair Of Exquisite Earrings Wear A Feminine Temperament Ear Decoration,"₦ 10,164"
Pink Trendy Fashion Earring,"₦ 6,500"
Wooden Earrings Retro Sterling Silver Earrings,"₦ 6,970"
Exquisite Shimmering Earring,"₦ 8,000"
Women Faux Pearls Inlaid Chain Tassel Dangle Ear Jackets-,₦ 731
Christmas Earrings 6 Pieces Gift Alloy Simple Combination Earrings,"₦ 6,661"
Women Vintage Angel Wings Rhinestone Ear Jacket-Black,₦ 504
Green Trendy Fashion Earring,"₦ 6,500"
Blue And Gold Trendy Fashion Earring,"₦ 6,500"
The News Xaggerated Large Earrings-metal Paint-water Drop Hollow Earrings,"₦ 2,102"
Women Fashion Shiny Rhinestone Hollow Out Ear Jacket-Golden,₦ 528
Women Vintage Angel Wings Rhinestone Ear Jacket-Silver,₦ 489
Earrings Sweet Cherry Shape Alloy Exquisite Jacket-Deep Red,"₦ 1,029"
Women Fashion Angel Wing Rhinestone Inlaid Ear Jacket-Black,₦ 495
Women Double Cubic Zirconia Drop Ear Jacket-Golden,₦ 628
Trendy Fashion Earring (gold),"₦ 6,000"
Earring-Leopard Print-big Earrings-Personalized,"₦ 1,780"
Earrings Jewelry Personality Ear Drops Universe Solar Natural Stone Earrings,"₦ 5,980"
