Item,Price
BOMGE Camera Wireless Lapel 2 Iphone Lavalier Microphone,"₦ 9,590"
BOMGE Camera Wireless Lapel 2 Lavalier Microphone,"₦ 11,888"
Mini Wireless Lapel Microphone Cell/Mobile Phone Professional Audio Video Recording Mic For IPhone/Android Type-c,"₦ 15,500"
Lapel Microphone Lavalier Condenser Microphone Clip On Mic Interview Audio Recording Microphone,"₦ 3,350"
USB Condenser Microphone With Tripod Stand Kit,"₦ 10,500"
"Plug&Play K8 Wireless Lavalier Microphone For IPhone, IPad, Lapel Clip-on Mini Wireless Mic For TikTok Vlog YouTube, Facebook Live Stream, Auto-syncs Microphone (NO APP Or Bluetooth)","₦ 11,999"
3.5mm Wired Lapel Clip Omnidirectional Microphone Lavalier-,₦ 986
3.5mm Lapel Clip-on Handsfree Wired Microphone-Black,₦ 934
Dual Wireless Lavalier Microphone-For Type-C,"₦ 13,500"
"BOMGE Wireless Lavalier Microphone, With Charging Case For IPhone And Android","₦ 17,946"
Axmvp BM 800 Professional Studio Audio Condenser Microphone 3.5mm Wired Microphone,"₦ 19,400"
Double Wireless Lavalier Microphone For IPhone And Apple Devices,"₦ 18,000"
BOMGE Camera Wireless Lapel  Lavalier Microphone,"₦ 7,590"
"Wireless Microphone/Lapel Microphone,Portable-For IOS & Android","₦ 7,999"
Mini Lavalier Microphone Headset 3.5 Mm Jack,"₦ 2,790"
Hxsj F18 Plug And Play 2.4G Wireless Microphone,"₦ 10,990"
Microphone Condenser Recording Microphone - Black +1 Free Light & 1 IRing,"₦ 10,500"
Microphone Tie Clip IPhone Lapel Lavalier Microphone,"₦ 4,700"
Condenser Microphone /Adjustable Desk Recording Microphone Stand/Microphone Holder/Microphone Cantilever Bracket,"₦ 5,999"
Wireless Microphone Portable Mini Lapel Microphones Set Plug Play Mics For Iphone Android Game Teaching Live Broadcast K35 2mics,"₦ 18,000"
"BOMGE BM800 Condenser Microphone Set, Suitable For Live Broadcast Singing Recording","₦ 17,333"
Microphone Professional Usb Condenser Microphone Recording Microphone Kit,"₦ 4,500"
Mini DJ Disco Stage Light Strobe Projector Light,"₦ 4,500"
Omnidirectional 3.5mm Lavalier Lapel Tie Clip Mic Microphone For,₦ 975
Dual Wireless Lavalier Microphone For Iphone,"₦ 11,130"
Microphone Kit Stand With Adjustable Mount Tripod 3.5mm,"₦ 8,400"
BOMGE 2 Transmitter Wireless Lavalier Lapel Microphone,"₦ 28,057"
Dual Wireless Lavalier Microphone-For Type IOS,"₦ 11,980"
BOMGE UHF Wireless Microphone Headband \Lapel Dual Mic Fro Teching,"₦ 24,679 - ₦ 36,727"
K35 Wireless Live Show Microphone,"₦ 15,900"
Dual Wireless Lavalier Microphone Portable Audio Video Recording Mini Mic--Type C,"₦ 7,980"
Mini Portable Clip-on Lapel Lavalier Condenser Microphone,"₦ 1,730"
Capacitive Microphone 3.5mm Noise Reduction With Listener,"₦ 2,470"
Fashion Phone Wireless Microphone Portable Audio Video Recording Mini Mic For IPhone Android Live Broadcast Gaming,"₦ 11,900"
Adjustable Mic Stand With Microphone Holder,"₦ 8,500"
