Item,Price
2Pcs/Set Luminous Yin-Yang Tai-Chi Bracelets For Best Friends Lovers Valentines,"₦ 1,480"
2 IN 1 Crystal  Matts Stone Beads Bracelet Black,"₦ 2,290"
2Pcs/Set Couple Yin-Yang Tai-Chi Bracelets For Best Friends Lovers Valentines,"₦ 1,720"
Mens Retro Braided Leather  With Magnetic Clasp Bracelets,"₦ 2,700"
2 IN 1 Black And Red Sunset Matt Stone Beads Bracelet . Red & Black,"₦ 1,920"
2Pcs Crown Natural Stone Bracelet Men Matt Lava Bead Black,"₦ 2,399"
4 Pcs Set Matts Stone Beads Bracelet Black,"₦ 2,500"
2 IN 1 Tiger Eye Stone Beads Bracelet Brown & Black,"₦ 2,340"
2 IN 1 Crystal  Matts Stone Beads Bracelet Black & White,"₦ 2,499"
2Pcs/Set Bestfriends Letter Heart Shaped Pearl Bracelets,"₦ 1,850"
"2 IN 1 Crystal  Matts Stone Beads Bracelet Black,Blue Gray","₦ 2,289"
Multi-functional Luxury Rope Bracelet Watch,"₦ 1,500"
2Pcs Classic Matts Stone Beads Bracelet Black,"₦ 2,200"
Upgrade New Feng Shui Green Jade Pixiu Lucky Bracelet - Body Temperature Change,"₦ 1,920"
Upgrade New Style Feng Shui Obsidian Fortune Bracelet,"₦ 1,691"
Obsidian Onyx Happiness Well-Being Bracelet,"₦ 2,191"
2 SET TIGER EYE MIX WITH MATTE,"₦ 8,000"
4 SET BUGA BRACELETS,"₦ 18,000"
Upgrade The New Feng Shui Red Agate Pixiu Lucky Bracelet,"₦ 1,100"
2 SET POP OF BLINGS BRACELETS,"₦ 12,000"
2Pcs/Set Couple Yin-Yang Tai-Chi Bracelets,"₦ 3,370"
3 SET UNISEX MATTE STONES BRACELET,"₦ 13,000"
Set Of Exquisite Men  Power Bracelets.,"₦ 6,500"
