Item,Price
Dual USB Car Charger 1A Car Charger Car Phone Charger Plating Car Charger,"₦ 1,100"
HSC HSC-300 3.1A Three USB Ports Fast Charge Car Charger For Smartphone Tablet,"₦ 1,560"
8Pcs Set Car Cable C Car Charging Cable Fixed Wire Clip Car Ear Wire Cable,"₦ 1,070"
Car Wireless Charger Google Pixel 3 Xl 3Xl Chargers Telephone Holder,"₦ 12,720"
Wall Home Travel Charger Adapter + Car Charger For Nintend NDSi XL/LL 3DS,"₦ 2,210"
USB Charger Socket Car Dual Cup Holder Adapter Power Supply,"₦ 17,996"
4 In 1 Dual USB Car Charger Adapter With Voltage Current Temperature Tester,"₦ 2,420"
