Item,Price
Silver Flower Open Ring Female Diamond Wedding Ring,"₦ 1,200"
Zircon Women Bridal Diamond Wedding Ring,"₦ 1,480"
Engagement Ring - Classic Silver Proposal Wedding Band,"₦ 1,100"
Cao NFC Stainless Steel Phone Chip Dripping Oil Dual-Black,"₦ 1,257"
Black Men’s Ring,"₦ 3,500"
Iced Out Tennis Ring (single Pair),"₦ 2,950"
Men Women Wedding Band Ring Stainless Steel Matte-Silver,₦ 450
Cao 3Pcs Women Ring Exquisite Wear Resistant Alloy Mid-Style 1,₦ 608
Women Opening Adjustable Zircon Couple Ring Diamond For Men,"₦ 2,500"
Silver Jewelry Opening Couple  Male & Female Ring Elegant,"₦ 12,780"
2Pcs/Set  Couple Emerald Rings For Best Friends Lovers Valentines,₦ 450
Cao Couple Ring Versatile Delicate Titanium Steel-Rose Gold,₦ 481
Plated 18k Rose Gold Princess Square Diamond Ring,"₦ 8,640"
Ladies Super Flash Diamond Carat Zircon Engagement Ring,"₦ 10,800"
Cao Women Ring Colorful Acrylic Resin Eye-catching-Pink,₦ 758
Cao Finger Ring Geometric Black Cubic Zirconia Jewelry-Black,"₦ 1,992"
Men Vintage Artificial Gem Carving Band Finger Ring-Black,₦ 939
FeiraDeVaidade Textured Engraved Gold Brushed Ruby Ring-red,"₦ 1,424"
2Pcs/Set Chain Smooth Surface Wedding Bands Alloy-Golden,₦ 956
Cao Wedding Band Eye-catching Shiny Surface Alloy-Dark Blue,"₦ 1,501"
Cute Fashion Silver Plated Blue Eyed Cat Ring Opening Women's Ring,₦ 450
Cao Women Ring Colorful Acrylic Resin Eye-catching-Dark Blue,₦ 758
Men Women Wedding Band Ring Stainless Steel Matte Ring-Black,₦ 469
Cao 2 Pcs/Set Couple Ring Solid Color Matching Ring Punk-C,₦ 379
Cao Fashion Women Teardrop Shape Rhinestone Inlaid Twist-Green,"₦ 1,811"
One Piece  Adjustable Toe Ring,"₦ 3,999"
Women Red Agate Ring Adjustable Open Rings For Men,"₦ 1,400"
Cao Ring Rhinestone Inlaid Anti-Rust Metal Ladies-Golden,₦ 956
Cao Unisex Ring Inlaid Artistic Decorative Fish Mouth-Silver,"₦ 1,268"
Cao Women Fashion Leaf Faux Sapphire Rhinestone-Rose Red Golden,₦ 980
Cao 12Pcs/Set Faux Pearls Multicolor Beads Knuckle Rings-Golden,"₦ 1,842"
Cao Wedding Ring Round Shiny Non-Fading Rhinestone-Silver,"₦ 1,006"
Men Women Wedding Band Ring Stainless Steel Matte Ring-Gold,₦ 504
Cao Fashion Women Faux Sapphire Amethyst Finger Ring Wedding,"₦ 1,554"
Cao Women Ring Colorful Acrylic Resin Eye-catching-Blue,₦ 758
Ying Yang Steel Ring,"₦ 3,500 - ₦ 3,700"
