Item,Price
Women's Collarbone Chain Hollow Five-pointed Star Pendant With Diamonds-Rhodium,₦ 773
2PCS/set Couple Magnetic ECG Heartbeat Pendant Necklace,₦ 880
Titanium Steel Simple Smiling Face Pendant Necklace Collar Chain,₦ 300
Twinkle Diamond Butterfly Double Layer Necklace,"₦ 1,380"
Retro Luminous Arrow Pendant  Necklace,"₦ 1,450"
2 Pcs/set Yin Yang Pendant Necklace Birthday Couple Jewelry,"₦ 7,500"
Premium Sense Sapphire Pendant Crystal Water Drop Gem Necklace,"₦ 2,999"
Hip Hop Cute Bear Pendant Long Necklace,₦ 380
Heart Pendant Puzzle Titanium Steel Couple Necklace,"₦ 1,900"
Crystal Drop EarringsNecklace Jewelry Set Beautiful Bride,"₦ 2,163"
Anime Attack On Titan Shingeki No Kyojin Badge Pendant Necklace Gift,"₦ 2,800"
Modern And Trendy Women Artificial Crystal Versatile Long Necklace Sweater Chain,"₦ 1,200"
2PCS/SetTai Chi Yin Yang Necklace-Rhodium,"₦ 1,125"
1 Pcs Black Wax Cotton Cord Brown Real Wolf Tooth Teeth,"₦ 11,310"
Platinum Plated Zircon Sunflower Pendant,"₦ 1,650"
Opal Hollowed Out Butterfly Pendant Necklace,"₦ 1,299"
Anime Naruto Metal Kakashi Syaringan Red Charms Necklace Pendant,"₦ 1,366"
Big Jewelry Heart-shaped Mother Of Pearl Lapis Lazuli Light,"₦ 22,713"
6 IN 1 Women's Pendant Chain Necklace,"₦ 2,900"
Zodiac Sign Necklace,"₦ 3,980 - ₦ 4,980"
Personality Creative Diamond Butterfly Pendant Moon Multilayer Necklace Ladies,₦ 751
Hip Hop Titanium Steel Skeleton Pendant Long Chain,"₦ 1,180"
18 K K Solid Gold G/f Real Two-sided Sequence Sand Cuban,"₦ 16,075"
Classic Women Men Rope Snake Curb Cuban Link Long Chain Necklaces Punk Rock Gold Statement Necklace,"₦ 2,200"
Modern And Trendy Women Artificial Crystal Swan Long Necklace Sweater Chain,"₦ 1,280"
Butterfly Cross Stacked Personalized Design Clavicle Chain Necklace-Silver,"₦ 1,165"
Personality Creative Diamond Butterfly Pendant Necklace Ladies,₦ 935
Personalized Triple Heart Necklace With Birthstones  Custom Names Necklace  Hearts Necklace For,"₦ 7,789"
Luminous Pentagon Jade Pendant Necklace Glow In Dark,₦ 400
Simple And Small Heart Double Oval Bead Clavicle Chain Women's Necklace-Gold,₦ 519
Hip Hop Cute Full Diamond Bear Pendant Long Necklace,₦ 450
10 Pcs Black Wax Cotton Cord Brown Real Wolf Tooth Teeth,"₦ 14,944"
Anime Attack On Titan Cosplay Necklace Scouting Legion Badge Black,"₦ 3,060"
Heart Pendant Necklace Magnetic Matching Fine-Black,"₦ 1,212"
Luminous Stone Cross Pendant Glow In Dark,₦ 800
Anime Naruto Kakashi Syaringan Shaped Necklace Red Metal Pendant,"₦ 1,527"
"Letter O  Pendant, Earrings & Necklace","₦ 2,500"
