Item,Price
TF Cards Micro Sd Card 512GB Memory Cards Sd Memroy,"₦ 9,350"
Maikou 3-In-1 Type-C USB3.0 Micro-B U Disk Memory OTG 6 Color,"₦ 29,000 - ₦ 68,000"
Maikou 3 In 1 USB3.0 Flash Drive OTGUSB Stick For Type C/Micro USB,"₦ 14,400 - ₦ 34,000"
Chupez Dual Purpose OTG Flash Drive  For Phone And Laptop 32GB,"₦ 6,850"
Maikou 2 In 1 USB Flash Drive USB3.0 + Micro USB OTG U Disk,"₦ 13,300 - ₦ 33,500"
USB 3.0 Flash Drive OTG Interface Memory Stick For Phone PC,"₦ 10,000 - ₦ 28,500"
Ompa T  Redit  Ard USB Flash USB 2.0 Flash Sti K Pen Drive Memory Sti K-Multi-color-32GB,"₦ 4,400"
3-In-1 Type-C USB3.0 Micro-B U Disk Memory OTG 6 Color,"₦ 16,690 - ₦ 38,190"
JUHOR  DDR3L 4GB 1600MHz 1.35V Laptop PC Memory PC RAM Low,"₦ 29,090"
ASint LO-DDR3-1600-4GB Desktop Memory DDR3 1600MHz PC RAM,"₦ 24,190"
Kokobuy Type-c Usb3.0 Multi-card Reader,"₦ 12,590"
Colorful USB 2.0 Flash Drive Memory Stick,"₦ 9,000 - ₦ 14,800"
Maikou 3-In-1 Type-C USB3.0 Micro-B USB Flash Drive OTG U Disk 64GB,"₦ 34,000"
JUHOR DDR4 2400MHz 1.2V 8GB Desktop PC Memory  PC Memory,"₦ 55,030"
Maikou 3-In-1 Type-C USB3.0 Micro-B USB Flash Drive OTG U Disk 256GB,"₦ 38,000"
Vaseky 2G Memory DDR2 800 2G Desktop Memory High Speed,"₦ 11,240"
Maikou 3-In-1 Type-C USB3.0 Micro-B USB Flash Drive OTG UDisk 128GB,"₦ 24,400"
2-In-1 Type-C USB3.0 USB Flash Drive OTG U Disk,"₦ 14,500 - ₦ 34,000"
Memory Cards Secure Digital Memory Cards,"₦ 11,000"
Shockproof Silicon Case For Samsung Galaxy Tab A8 10.5,"₦ 17,800"
