Item,Price
Jbl CLIP 4 - Ultra-Portable Waterproof Speaker - Blue,"₦ 45,999"
Jbl FLIP 6 ORIGINAL Waterproof Portable Bluetooth Speaker,"₦ 200,000"
Onyx Studio 7 Carrying Travel Bag -Black,"₦ 20,000"
Jbl FLIP 6 ORIGINAL Bluetooth Speaker Waterproof,"₦ 200,000"
Jbl Original FLIP 5 Waterproof Portable Bluetooth Speaker,"₦ 200,000"
Jbl GO 3 - Portable Wireless Bluetooth Waterproof Speaker,"₦ 27,999"
Jbl FLIP 5 (original) Waterproof Portable Bluetooth Speaker,"₦ 200,000"
Jbl CHARGE 5 (WATERPROOF BLUETOOTH SPEAKER) - BLUE,"₦ 120,999"
Jbl Clip 4 Waterproof Portable Bluetooth Speaker,"₦ 43,999"
Jbl CHARGE 5 (WATERPROOF BLUETOOTH SPEAKER) - BLACK,"₦ 108,500"
Jbl GO 2 - Portable Wireless Bluetooth Waterproof Speaker,"₦ 19,999"
For JBL Charge 4 Soft Silicone Protective Case,"₦ 7,710"
Apple HOMEPOD MINI  - SPACE GRAY,"₦ 118,800"
SPEAKA PROFESSIONAL Lidimi LD-S3405FM-BT Speaker With  FM&Microphone,"₦ 77,990"
Onyx Studio 7 Travel Storage Carrying Bag,"₦ 20,000"
Onyx Studio 7 Carrying Bag,"₦ 24,000"
Oraimo Bluetooth Wireless SOUNDBAR SPEAKER,"₦ 27,590"
Mobile Phone Storage Bag For JBL Boombox Cover,"₦ 8,160"
Oraimo WIRELESS MINI SOUNDBAR SPEAKER- CINEMA EXPERIENCE,"₦ 27,950"
Oraimo OBS-52D - Sound Pro Portable Wireless Speaker,"₦ 23,000"
Boombox 2 Bluetooth Speaker Shockproof Storage Travel Bag,"₦ 30,000"
XIAOMI Mi Portable Bluetooth Speaker（16W）,"₦ 35,000"
Wster Wester Super Bass Bluetooth Speaker Ws 1822,"₦ 13,000"
Oraimo SoundGo Bold OBS-81SN,"₦ 10,987"
Oraimo SoundPro-2C 5W*2 Portable Wireless Bluetooth Speaker,"₦ 17,500"
Djack Heavy Duty Bluetooth Home Theatre Sound System DJ-1003,"₦ 37,000"
Anker Soundcore Mini 3 Pro Portable Waterproof Bluetooth Speaker,"₦ 27,799"
Onyx Studio 7 Carrying Bag - Black,"₦ 20,000"
For JBL Charge 4/5 Bluetooth Speaker Carrying Bag,"₦ 12,290"
"Jbl Tuner X Large Bluetooth Speaker JBLTUNERXLBLKAS, Black","₦ 144,293"
