Item,Price
BP Blood Pressure Measuring Instrument-precise Measurement,"₦ 12,710"
Garmin HRM-Dual Heart Rate Monitor With Chest Strap,"₦ 60,500"
Heart Rate Monitor Fitness Tracker Smart Watch,"₦ 11,190"
D20S Tou H S Reen Wireless Intelligent Heart Rate Monitoring Waterproof Wat H-pink,"₦ 4,000"
M4 Smart Bracelet Heart Rate Monitor Blood Pressure Measure Bluetooth Fitness Band,"₦ 22,000"
High Precision BP Blood Pressure Monitor--Fast Reading,"₦ 15,390"
Spinning Bike With Complete Accessories 5kg Spin Wheel,"₦ 220,000"
Z18 Rotary  On 1.69 In H Voi E  All Heart Rate Monitoring Sports Wat H-pink,"₦ 36,990"
Smart Bra Elet Sports Wristband Heart Rate Monitor Bra Elet Inteligent Wat H-Black,"₦ 12,950"
Infant 2.4 GHz Digital Video Baby Monitor With Night Vision Music Temperature Display,"₦ 36,000"
Portable Wrist BP Sphygmomanometer,"₦ 13,210"
Omron M2 Upper Arm Blood Pressure Monitor,"₦ 39,000"
Portable Digital Display BP Blood Pressure Monitor,"₦ 14,910"
M5 Smart Wristband Bra Elet Waterproof Heart Rate Monitor Fitness Tra Ker Tou H S Reen  For Android  For IOS  Smartband-black,"₦ 12,130"
Will Talk The Digital BP Blood Pressure Monitor,"₦ 14,710"
Portable BP Blood Pressure Monitor-accurate Measurement,"₦ 18,590"
BP Blood Pressure Meter With LED Display,"₦ 14,910"
High-precision Portable BP Blood Pressure Monitor,"₦ 19,590"
BP Arm Sphygmomanometer,"₦ 14,750"
HR07 Heart Rate/Calories Monitor Smart Band,"₦ 30,000"
Smart Wat H Heart Rate Monitor Fitness A Tivity Tra Ker F4S-red,"₦ 11,730"
Heart Rate Monitor Bluetooth Fitness Smart Band M4,"₦ 20,000"
Blood Pressure Meter BP To Help Your Body Speak,"₦ 13,210"
3 Meter Waterproof Heart Rate Monitor Wireless  Hest Strap Sport Wat H-black,"₦ 17,410"
Home Edition Professional BP Sphygmomanometer,"₦ 15,400"
LED Digital Display BP Blood Pressure Meter,"₦ 12,710"
Blood Pressure BP Measuring Instrument---Speak For The Body,"₦ 12,890"
