Item,Price
International Imported Girl Necklace Elegant Noble Gift,"₦ 1,645"
Iced Out Gold Cuban Link Choker  With Butterfly Pendant,"₦ 7,000"
Cuban Link Chain With Anchor Pendant Gold,"₦ 35,000"
