Item,Price
BSC030 26 Letters DIY Bracelet Beaded Accessories E,"₦ 10,030"
International Imported Girl Necklace Elegant Noble Gift,"₦ 1,345"
S925 Sterling Silver Sewing Hine Pendant,"₦ 12,440"
S925 Sterling Silver Silver Conch Pendant,"₦ 8,170"
S925 Sterling Silver Magic Cup Pendant,"₦ 13,640"
BSC030 26 Letters DIY Bracelet Beaded Accessories R,"₦ 10,030"
Rare Small Polka Dot Heart Necklace 60 Cm + Free Matching Pendant Earrings Gift,"₦ 39,000"
S925 Sterling Silver Silver Cute Clown Pendant,"₦ 10,030"
S925 Sterling Silver Retro Flower Safety Chain,"₦ 11,230"
Stainless Steel Alphabet N Letter Pendant,"₦ 2,500"
S925 Erfly Series DIY Bracelet Pearl Accessories BSC062,"₦ 11,200"
S925 Sterling Silver Mushroom House Beads,"₦ 13,350"
SCC2403 Halloween Rose Skull Skeleton Pearl,"₦ 12,140"
S925 Erfly Series DIY Bracelet Pearl Accessories BSC588,"₦ 12,380"
S925 Sterling Silver Color Silver Silicone Beads,"₦ 3,390"
S925 Sterling Silver Eye Of Horus Beads,"₦ 10,930"
925 Silver Parts Zircon Sterling Silver Pendant,"₦ 11,490"
S925 Sterling Silver Heart Light Beads,"₦ 12,140"
S925 Sterling Silver Planet Astronaut Beads,"₦ 11,530"
S925 Sterling Silver Silver Delicate Erfly Bead,"₦ 12,140"
S925 Sterling Silver Snake Rose Heart Pendant,"₦ 9,420"
DIY Bracelet Beading Accessories Erfly BSC653,"₦ 7,390"
BSC030 26 Letters DIY Bracelet Beaded Accessories S,"₦ 10,030"
S925 Sterling Silver Cute Claw Opal Beads,"₦ 10,630"
Star&Cross Pendant Jewelry Girls Gift,"₦ 3,999"
