Item,Price
QI Wireless Charger Pad  Station For IPhone White +Black,"₦ 1,040"
Motorcycle Mobile Phone Charger USB12v Universal Waterproof,"₦ 2,999"
"Anker Magnetic Wireless Charger PowerWave Pad, 7.5W. IPhone 12 And 13","₦ 15,000"
"New Brand TYPE A1 USB-C Type-C To Type C Cable For Samsung, MacBook","₦ 2,500"
QI Wireless Charger Pad  Station For IPhone White +  Blue,"₦ 1,054"
Qi Vertical Wireless Charger Pad N700 Dual   Silver,"₦ 3,535"
Wireless Charger 10W For Samsung Galaxy S9 S9 Plus Note 8 Note 5 White,"₦ 4,694"
Qi Wireless Charging Receiver Card For Android Phones With Type C,"₦ 3,278"
5W Wireless Charging Pad For IPhone X Gray Gray,"₦ 1,532"
USB Charger Charging Dock Portable For Huawei Honor Band 4 3,"₦ 1,100"
15w 3 In1 Fast Wireless Charger Bracket For Iphone 12 11 Xs,"₦ 16,421 - ₦ 116,388"
Qi Fast Wireless Charger Charging Pad For IPhone 8 X XR 11 Samsung S8,"₦ 5,020"
5W Fast QI Wireless Charger Round Pad Wireless Charging Cradle For,"₦ 2,011"
"Double Cord Fast Charge USB Charging Head Wall Charger Adapter For IPhone, Samsung. Infinix Etc","₦ 2,500"
Qi Wireless Charging For Samsung Galaxy A12 6.5'' Sm-A125f,"₦ 77,094"
600mAh Charging Box Station For Samsung Galaxy Buds Live  White,"₦ 9,991"
Eu 33w Xiaomi Mi 11x Fast Charger Turbo Charge Redmi Note 9,"₦ 89,235"
Wall Charger 4 Port 44A 22W USB LED AutoID Portable Phone Adapter US,"₦ 2,898"
1x Mini Car Charger USB Adapter For IPhone 3G 3GS 4 5 IPod Mp3 Mp4 DC,₦ 384
Redmi Note 10 Turbo Charger 33w Eu Adapter 1/1.5/2m,"₦ 89,130 - ₦ 95,970"
10w Fast Wireless Charger For Samsung Galaxy S10 S9 S8 Note,"₦ 30,357 - ₦ 35,357"
6 In 1 Wireless Charger Dock Station For Iphone Android Usb,"₦ 112,878"
2M USB Cable For Apple Phone,"₦ 3,500"
350mah Charging Box Adapter + USB Cable For SamSung Galaxy Buds+ SM,"₦ 7,763"
Wireless Charger For Samsung Galaxy S21 5g S21 S21 Ultra Fe,"₦ 40,671"
Portable Qi Wireless Charger Bamboo Wood Mat Pad For IPhone 8/8 Plus,"₦ 3,488"
Qi Wireless Charging Adapter For Samsung Galaxy A12 A22 A32 A42 A52 A72 4G 5G Wireless Charger+USB Type-C Receiver-ZEROSHMA,"₦ 17,232"
Anker 623 Magnetic Wireless Charger (magno),"₦ 69,200"
Qi Wireless Charger Receiver For Umidigi A11 A9 A7 Pro A7s,"₦ 53,523 - ₦ 87,795"
Automatic 15w Fast Car Wireless Charger For Samsung S20 S10,"₦ 10,947"
10w Qi Wireless Charger For Samsung Galaxy S10 S9 S8 Huawei,"₦ 39,816"
Samsung S10 Plus Fast Qi Wireless Charger 15w Usb Type C S8,"₦ 33,188 - ₦ 112,073"
Eu Xiaomi Mi Charger For Redmi 2 3 4 5 6 Note Plus 4x S2 6a,"₦ 38,214 - ₦ 39,240"
Redmi Note 8 Pro Fast Charger 18w Eu Quick Wall Usb,"₦ 32,675 - ₦ 39,240"
Wireless Charging Pad Power Case For Sony Xperia Xz2 Xz3 1,"₦ 40,671"
4 In 1 Wireless Charger For Apple Watch Se 6 5 4 3 2 Qi 15w,"₦ 97,044"
Samsung Qi Fast Wireless Charger Galaxy S20 S10 S9 S8 Plus,"₦ 99,330"
