Item,Price
Luxurious 3 Pair/6 Pieces Painless Non Piercing(magnetic) Men/Women Round Hoop Stainless Steel Earring,"₦ 4,500"
6 Pcs Classy Silver Gold Black Unisex Magnetic Shape Ear Clip Stainless Steel Men Women Non Piercing Earring Fashion Jewelry Punk Rock Style Mens Earrings,"₦ 5,500"
4 Pieces Classic Silver Gold Unisex MagneticClip Steel Earrings Fashion Jewelry,"₦ 3,500"
Classic 1 Piece Magnetic Non Piercing Nose Ring And Septum Clip On Ring,"₦ 2,800"
Men’s Earring In Fashion,"₦ 3,000"
3 Pcs Of Trendy 2021 Silver Non Pierce Non Open Magnetic Nose Septum Ring,"₦ 4,800"
6 Pieces Classic Silver Gold Black Unisex Magnetic Shape Ear Clip Stainless Steel Men Ladies Non Piercing Earrings Fashion Jewelry Punk Rock Style,"₦ 5,200"
Tinny Unique Hoop Men’s Punk Earrings,"₦ 7,999"
925 Silver Men's Trendy Simple Personality Ear Stud Earrings,"₦ 8,509"
Trendy 1 Piece Magnetic Non Piercing Nose Ring And Septum Clip On Ring,"₦ 3,000"
Pattern Unique Men’s Hoop Earrings,"₦ 7,999"
Black Dangle Cross Unisex Black Earrings,"₦ 4,000"
Luxury Gold Wrap Up Men’s Punk Earrings,"₦ 10,000"
Trendy Male Earrings EU Style Personality Hip-hop Retro Students Ear Stud Black,"₦ 11,114"
Simple Trend Personality Men's Niche Retro Striped Earrings Silver Jewelry,"₦ 7,875"
3 Pairs/6 Pieces Steel Earring,"₦ 5,500"
Titanium Steel Anti-allergic Double-line Pressed Sand Earring Frosted Ear Buckle,"₦ 6,999 - ₦ 11,999"
Men Stainless Steel Gold Dangle Cross Ear Stud Hoop,"₦ 4,000"
Exotic 3 Pair/6 Pieces Painless Non Piercing(magnetic) Men/Women Round Hoop Stainless Steel Earring,"₦ 4,200"
Iced Dotted Gold Men’s Punk Earrings,"₦ 10,000"
Luxurious 3 Pairs/6 Pieces Painless Non Piercing Men/Women Round Hoop Stainless Steel Earring,"₦ 4,200"
Stainless Steel Magnetic Men’s Punk Earrings,"₦ 4,999"
Magnetic Iced Silver Luxury Earrings,"₦ 9,000"
Iced Cube Silver Hoop Men’s Earrings,"₦ 7,999"
Stainless Steel Men’s Hoop Earrings Silver,"₦ 4,999"
925 Silver Men's Trendy Simple Personality Ear Stud Earrings Black,"₦ 6,430"
Pin Hoop Men’s Iced Silver Square Earrings,"₦ 8,000"
Iced Round Gold Studs Magnetic Men’s Earrings,"₦ 10,000"
Diamond Earrings Buckle Male Trendy Jewelry Water Ripple Ear Hoop Black,"₦ 8,030"
Titanium Steel Anti-allergic Double-line Pressed Earring Frosted Ear Buckle Gold,"₦ 8,030"
Studs Iced Magnetic Men’s Luxury Earrings,"₦ 10,000"
12pairs/set Magnetic Round Clear Crystal Rhinestone Earstuds,"₦ 7,000"
Iced Steel Star Gold Men's Punk Earrings,"₦ 7,000"
2-In-1 Unisex Dangle Hoop Black Earrings,"₦ 4,500"
Biker Spike Gold Steel Men's Punk Earrings,"₦ 5,000"
