Item,Price
Lucille Black Long Sleeve Double Slit Jacket /blazer,"₦ 5,999"
Alia By Modanisa Gray - Black - Pl - Point Collar - Unlined - Cotton - Wool Blend - Plus Size Jacket - Alia,"₦ 3,945"
New Women Blazer Coat Sparkling Sequin Long Sleeves,"₦ 35,590"
Green And Gold Ankara Jacket,"₦ 8,500"
Alia By Modanisa Black - Unlined - Plus Size Coat - Alia,"₦ 7,790"
Alia By Modanisa Oversize Unlined Abaya - Sea Green - Alia,"₦ 5,010"
Anself Winter Women Faux Fur Coat Solid Color Long Sleeve Fluffy,"₦ 31,370"
Teal Green Bridal Satin Jacket,"₦ 20,000"
Gold Button Blazer - Army Green,"₦ 8,000"
Monochrome Blazer/Bolero - ,"₦ 6,000"
New Fashion Women Asymmetric Coat Thin Jacket Temperament-XL,"₦ 15,610"
Burton Men's Tailored-Fit Blazer - Blue - 42L,"₦ 38,999"
Women Sequins Coat Bomber Jacket Long Sleeve Zipper,"₦ 41,040"
Women Long Cloak Cape Blazer Coat Cardigan Split Jacket Slim Office OL Suit,"₦ 26,610"
Alia By Modanisa Black - Unlined - Acrylic - Cotton - Plus Size Jacket - Alia,"₦ 4,509"
New Fashion Women Asymmetric Coat Thin Jacket Temperament,"₦ 19,970"
Burton Men's Slim-Fit Stretch Premium Blazer - Grey - 44L,"₦ 39,999"
Women Sequin Coat Bomber Jacket Long Sleeve Zipper,"₦ 32,390"
Burton Men's Slim-Stretch Plain Blazer - Grey - 42L,"₦ 38,999"
Burton The-Morning-After Slim Blazer - Blue - 40L,"₦ 38,999"
Women Sequin Coat Bomber Jacket Long Sleeve Zipper-XL,"₦ 19,110"
Women Sequin Coat Bomber Jacket Long Sleeve Zipper-2XL,"₦ 19,550"
Casual Women Winter Cloak Hooded Sleeveless Button Closure,"₦ 63,720"
New Look S&S Blazer - Green,"₦ 7,500"
