Item,Price
Quling For Huawei Honor 9 10 20 20 Pro 30 30 Pro 8x Play 2,"₦ 57,180 - ₦ 59,962"
10000mah For Iphone 13 12 Mini 12 11 11 Pro 11 Pro Max X Xs,"₦ 48,032 - ₦ 62,756"
3500/4000mah Charger Case For Iphone 6 6s 7 8  6,"₦ 44,502 - ₦ 47,948"
6000mah For Samsung Galaxy Note 20 Ultra Case Note 20 Ultra,"₦ 58,578"
Wireless Charger Fast Charge Wireless Charging Pad For Qi Standard Device,"₦ 12,000"
Belkin Fast Charge Wireless Charging Pad For Qi Standard Device,"₦ 14,000"
Extpower 5000mah New  For Oppo Reno 3 Pro Reno 4,"₦ 62,136 - ₦ 63,138"
4000/6000mah Charger Case For Iphone X Xr Xs Max,"₦ 44,502 - ₦ 56,658"
6800mah  Charger Case For Huawei Y8p External For,"₦ 61,062"
10000 Mah Case For Samsung Galaxy S9 S9 Plus Smart Phone S9,"₦ 61,600"
Portable 4 Slot LCD Display DIY Power Case Box-Black,"₦ 7,490"
Powerbank Case For IPhone X Portable Protective Case,"₦ 16,000"
10000mah For Samsung Galaxy S8 Plus S9 S10 S10e Note 8 9 10,"₦ 46,634 - ₦ 59,962"
Charger Case For Iphone 11/12/13 Pro Max 12/13 Mini Xr X Xs,"₦ 61,868"
10000mah For Samsung Galaxy A21s M31 S20 Fe A51 5g A71 A31,"₦ 46,634 - ₦ 59,962"
10000mah Case For Iphone 13 Pro 12 11 Pro Max Smart Power 7,"₦ 78,999"
External Case For Iphone X Xs Max Xr 6000mah High Capacity,"₦ 63,138"
Charger Case For Huawei Mate 20 20 Pro Mate 40 30 Pro P30,"₦ 58,522"
3500mah Ultra Thin Portable Charging Case For Iphone 6 S 6s,"₦ 43,980 - ₦ 46,916"
Quling For Iphone 11 Case 11 Pro 11pro Max Charger Case For,"₦ 59,962 - ₦ 61,360"
10000mah For Samsung Galaxy S8 S8 Plus S9 S10 S10e Note 8 9,"₦ 47,990 - ₦ 59,920"
Extpower 10000mah For Oppo Reno 2 3 4 Portable New For Reno,"₦ 58,098 - ₦ 61,698"
1x 4000mah Replacement For Xiaomi Redmi Note7 Note 7 Pro,"₦ 29,242"
10000mah Case For Samsung Galaxy S8 Plus S9 S10 S10e Note 8,"₦ 47,976 - ₦ 59,904"
For Iphone 12 Mini 12 Pro Max Case Thin Smart Charger Cover,"₦ 61,600"
Case For Iphone 12mini 12 Pro/max Extended Case,"₦ 61,600"
Powerbank Case For Iphone X Portable Protective Case,"₦ 15,000"
Charger Case For Samsung S20 S20plus S20ultra S21 S21plus,"₦ 62,290 - ₦ 63,280"
4000/5000mah Charger Case For Iphone 12 Pro Max 12 Mini 11,"₦ 48,456 - ₦ 59,890"
6800mah Charger Case For Samsung Galaxy Note 10 Plus Backup,"₦ 59,680"
10000mah Power Case For Samsung Galaxy S8 S9 Plus S10 S10e,"₦ 48,032 - ₦ 58,578"
6800mah  Charger Case For Huawei P50 P50pro P40,"₦ 61,868"
5000mah Charger Case For Samsung Galaxy A20 A30 External,"₦ 59,044"
10000 Mah For Vivo Y50 Z5i Z5x S1 S1 Pro Y3 U3x Z5x U3 Y70s,"₦ 57,124 - ₦ 61,288"
