Item,Price
Casual Backpack,"₦ 4,800"
3 In 1 Backpack Bags Female Backpack Bags Laptop Backpack Bussiness Backpack,"₦ 5,900"
3 In1 Backpack Backpack Bags Laptop Backpacks Casual Travel Bag School Bag,"₦ 5,900"
EILIFINTE Quality 3 IN 1 Bag Set Pencil/Crossbody/Laptop Backpack Grey,"₦ 5,880"
GATWIGA Black Business Backpack,"₦ 5,900"
Defacto Woman Bags Bag - Black,"₦ 6,080"
Computer Backpack Travel Bag Set With External USB Port,"₦ 9,800"
Defacto Women - Bag- Ruby Red,"₦ 6,737"
Black Casual Bag Bussiness Laptop Backpack 3 In 1 Backpack,"₦ 6,300"
ALagzi 2022 Fashion Casual Backpack - Red,"₦ 4,800"
Defacto Woman BackPack -Black,"₦ 4,800"
Women Backpack Bear Toys PU Leather Rucksack Shoulder Bag,"₦ 7,900"
Water Repellent Lightweight 15inch Laptop Backpack+USB Port,"₦ 8,500"
Smart Anti-Theft Smart Backpack With USB Charging Port,"₦ 7,995"
Defacto Woman BackPack -Beige,"₦ 4,800"
Defacto Woman BackPack -Navy,"₦ 4,560"
Defacto Woman Bag - Beige,"₦ 8,800"
Defacto Woman Bag - Black,"₦ 5,703"
Waterproof Lightweight Travel Backpack With USB Port,"₦ 9,000"
Defacto Woman BackPack -Bordeaux,"₦ 6,342"
Lightweight Travel Backpack + USB Port + Charger,"₦ 9,000"
Anti Theft Casual Bag Business Laptop Backpack-Black,"₦ 5,999"
Ladies Oxford Backpack Waterproof Nylon Handbag  - Black,"₦ 7,500"
Defacto Woman Bag -Brown,"₦ 6,400"
Defacto Woman BackPack -Turquoise,"₦ 6,108"
Solid Color Women Large Capacity Anti-theft Oxford-Black,"₦ 8,310"
Defacto Woman BackPack-Purple,"₦ 5,387"
Defacto Woman Bags Bag - Pink,"₦ 7,669"
Defacto Woman Bag - White,"₦ 6,244"
New Women Girls Backpack With Lovely Charm - Black,"₦ 5,999"
PU Leather Bags Girls Small Backpack School Bag Backpacks,"₦ 9,588"
Lightweight Waterproof Travel Backpack With USB Port,"₦ 9,000"
Defacto Woman - Bag-Black,"₦ 7,198"
