Item,Price
CORPORATE/BUSSINESS WOMEN SHOE,"₦ 8,498"
Women Fashion High Heels Platform Wedges Slippers Flip Flops Summer Wedges Shoes-White,"₦ 8,200 - ₦ 12,800"
Executive Ladies Wedge Slippers- BLACK,"₦ 9,999"
Classy Designers Ladies Sandals-Black,"₦ 15,500"
Ladies Unique Beautiful  Large Size Adult Sandals,"₦ 14,500"
Ladies Comfortable Roman Sandals,"₦ 14,000"
Unique Diamond Design Low Heel Sandals,"₦ 16,500"
Luxury Ladies Wedge Sandals-Silver,"₦ 15,500"
EXECUTIVE/BUSINESS WOMEN SHOE,"₦ 8,500"
Classic Fashion Wedge Sandals-Silver,"₦ 15,000"
Classy Designers Ladies Sandals-Silver,"₦ 13,500"
Golden Low Heel Ladies Slippers,"₦ 15,500"
Beautiful Low Heel Ladies Sandals-Silver,"₦ 14,500"
Fang Kenneth Gorgeous Golden Sandal For Ladies,"₦ 13,500"
Geriger Gegallel Beautiful Wedge Sandals For All Ladies-Gold,"₦ 15,000"
Gorgeous Block Heel Ladies Sandals-Green,"₦ 15,000"
Ladies Women Angelic Sandals,"₦ 3,999"
Fang Kenneth Classy Heel Sandals For Ladies-Blue,"₦ 13,500"
Paris Style Black Wedge Slippers,"₦ 12,500"
Paris Style Wedge Slippers,"₦ 12,500"
Beautiful Ladies Low Heel Sandals-Black,"₦ 15,000"
Ladies Wedge Sandals Ladies Slippers - Black,"₦ 13,074"
Ladies Round Head Low Platform Sport Shoe,"₦ 10,000"
Ladies Fashion High Heel Casual Leather Shoes-Brown,"₦ 20,310"
Women Casual Thick Bottom Slippers Ladies Non-slip Platform Sandals - Black,"₦ 12,700"
Ladies Women Blissful Sandals,"₦ 3,999"
Women Classy New Buckle-Strap Suede Wedge Sandal,"₦ 18,000"
Beautiful Ladies Pencil Heel Sandals-Black,"₦ 15,500"
New Female Fashion Executive Wedge Sandals-Black,"₦ 14,500"
Korean Flat Woven Women Slippers,"₦ 10,000"
Women Shoes Comfortable Buckle Wedges Sandals,"₦ 17,373"
Ladies Fashion Polyurethane Wedge Sandal,"₦ 14,000"
Fancy Corporate   Women Shoe,"₦ 8,500"
Gorgeous Ladies White Sandals,"₦ 9,500"
Fang Kenneth Gorgeous Heel Slippers-Black,"₦ 14,500"
Golden Kello Classic Heel Wedge Slippers-Black,"₦ 13,500"
