Item,Price
Hoover 1 Rival With Ultra Bright Led Lights Without Bluetooth,"₦ 159,000"
Standard Skateboard,"₦ 18,800"
Hoverboard With Light,"₦ 150,000"
Electric Scooter 18650 Lithium Battery Pack 36V 10S2P 4.4Ah 4400mAh Rechargeable Scooters Hoverboard Batteries Built-in 20A BMS High Power Battery For Electric Self Balancing Scooter Unicycle Hover Board,"₦ 54,500"
Hoverboard With Bluetooth Speaker,"₦ 280,000"
Hoverboard For Adults And Kids,"₦ 158,000"
Hoverboard With Light And Bluetooth,"₦ 190,000"
For Xiaomi Scooter Circuit Board Silicone Cover Protect Case Waterproof Black,"₦ 1,680"
1 Pair Aluminum Alloy Collapse Skateboard Longboard Deck Anti Gold,"₦ 3,117"
"Wheelers Skateboard Guard, Black","₦ 31,017"
Roller Derby EZ-Roll Boys Beginner Roller Skates (11J-2),"₦ 32,000"
Cactus Cute For Air 4 10.2 Ipad 8th 2020 7th Generation,"₦ 24,560"
Hoover 1 Rival With Ultra Bright Led Lights,"₦ 179,000"
Universal Car Seat Cover Fits Most Brand Of Protector Beige,"₦ 41,890"
Electric Scooter Battery 4400mAh18650 Lithium Pack 36V 10S2P 4.4Ah  Rechargeable Scooters Hoverboard Batteries Built-in 20A BMS High Power Battery Unicycle Battery,"₦ 48,999"
Etase Spitfire Wheel Street Brushing Dance Board Skateboard,"₦ 32,072"
Swiss Begins Skateboard Helmet Long Board Helmet Bicycle Hel,"₦ 36,324"
Meraki Surf Skate Bracket For Monland 6.25 Inch Truck Skateb,"₦ 46,529"
Monland Spitfire Wheel Street Brushing Dance Board Skateboar,"₦ 31,517"
Hoverboard  Brown With Bluetooth Speaker,"₦ 239,999"
Hoverboard  Brown With Bluetooth,"₦ 189,999"
