Item,Price
10Pcs TCA9548A I2C IIC Breakout Board Module 8 Channel For,"₦ 7,471"
AJ-SR04M All In One Ultrasonic Ranging Module,"₦ 7,784"
WeMos D1 R2 WiFi for UNO Development Board ESP8266 Arduino Nodemcu,"₦ 3,714"
WiFi Deauther Watch V3 ESP8266 Programmable Development Board,"₦ 63,598"
Wireless WiFi+Bluetooth Dual Core CPU Low Power ESP-32,"₦ 4,392"
For 6’3” Surf Board Longboard Funboard Socks Cover Storage Bag Protective Case Light Blue White Stripe,"₦ 30,390"
For Raspberry Pi Zero 2W To Raspberry Pi 3B Board USB HUB,"₦ 12,735"
Microbit Single Board V2 Kit BBC MicroBit Board Built-in Speaker,"₦ 43,314"
Swimming Board Swimming Pool Game Floating Board Blue,"₦ 3,407"
60 Pack Yellow Sticky Traps And Gnat Traps Killer For,"₦ 7,234"
WeMos D1 R2 WiFi for UNO Development Board ESP8266 Arduino,"₦ 3,203"
Surf Water Wave Fin Accessory Stablizer Stand Up,"₦ 9,920"
Yellow Sticky Glue Fying Pest Insect Papers Traps Catchers,₦ 854
Surfboard Leash 10' NEW!! Stand UP Paddle Board Leash SUP Black,"₦ 17,790"
1x Yellow Sticky Glue Fying Pest Insect Papers Traps,₦ 751
Portable Inflatable Surf Body Board With Handle Durable Swimming Multi,"₦ 14,737"
3pcs Thruster Surfboard Fin Box Tri-  Base Plug Set (Fin Key Blue,"₦ 6,443"
Inflatable Surfboard  Swimming Learning Kickboard Pool Slip Slide Red,"₦ 14,973"
For 6’6” Surf Q Board Longboard Funboard Socks Cover Storag,"₦ 26,343"
Plastic SUP Board Surfboard Auto Air Vent ScrewIn Exhaust Valve White,"₦ 1,485"
Router Table Insert Plate for Woodworking Benches Table Saw Guide Aluminium Profile Fence Sliding Brackets-Gold,"₦ 29,770"
Micro:Bit BBC DIY Programmable Learning Development,"₦ 19,528"
Clip Paddleboard Tracking  Buckle Plug Water Sports Accessaries,₦ 902
Waveshare RS485 Expansion Board For Raspberry Pi CM4 USB2.0,"₦ 58,467"
Lightweight Plastic   Board Surfboard Auto Air Vent Screw-In White,"₦ 1,675"
Single Surfboard Fin Box Surf Tail Rudder Slot Professional,"₦ 5,760"
ESP32 Development Board Wireless WiFi+Bluetooth 2 in 1,"₦ 5,157"
ESP32 Development Board Wireless WiFi+Bluetooth 2 in 1 Dual Core CPU Low Power ESP-32 Control Board CH9102X,"₦ 4,520"
TTGO T-OI Plus Circuits Board Wi-Fi Bluetooth(wit,"₦ 7,550"
Zinc Alloy Guitar Fretwire Bender for Guitar,"₦ 44,035"
M.2 SSD Adapter Card Test Protector Board B+M Key SATA NGFF,"₦ 2,851"
Waveshare Power over Ethernet (PoE) HAT for Raspberry Pi 4B/3B+IEEE 802.3Af Without Case Cooling Fan Network Expansion Board,"₦ 16,728"
"9-Piece EVA Surfboard Traction Pad Surf Longboard Pad Anti-Slip for Longboard Stand Up Paddle Board,Black","₦ 20,552"
"ESP32-WROVER Development Board ESP32 Test Board ESP32-WROVER Burn Fixture, for ESP-12F ESP-07S ESP-12S Module","₦ 7,656"
"3PCS Sturdy Durable Surfing Board Surf Fin for FCS,for","₦ 9,354"
Inflatable Body Board Surfboard Children Water Play Toys Green,"₦ 9,478"
10Pcs 18V Battery Chip PCB Board For Makita BL1830 BL1840,"₦ 40,533"
Set Of 2pcs Surfboard  Plug     Board Auto-Vent Plug,"₦ 3,163"
