Item,Price
Suede Slip-on Casual Shoes - Blue,"₦ 4,299"
Suede Slip-on Walkabout Sports Shoes - Blue,"₦ 4,400"
Unique Leather Men Shoe - Black,"₦ 14,950"
Comfortable Slip-on Sneakers Grey,"₦ 13,000"
Varrati Mens Glossy Shinny Leather Coperate Shoe - Black.,"₦ 8,650"
Quality Mens Black Palm,"₦ 8,000"
Varrati RED Shoe For Men Dress Shoes Office Patent SUEDE TIE Wedding,"₦ 10,500"
Affordable Mens Casual Shoes Footwear,"₦ 9,500"
Verati Men Italian Shinny Tie Up Office Shoes - Black,"₦ 7,860"
Varrati Men Native Wear Shoe Office Wedding ALL Purpose Shoes,"₦ 8,900"
Italian Basket Half Leather Shoe,"₦ 13,850"
O'Tega Loafers With Buckle Detail - Black,"₦ 12,750"
Verati Men's Corporate Suede Shoe - Black,"₦ 15,991"
New Ice Men Half Shoe - Black,"₦ 13,000"
St.Joseph Leather Half Shoe - Brown,"₦ 16,000"
BAGATO Mens Italian DESIGNERS CHAIN Wedding Shoes - Black,"₦ 8,800"
Trendy Casual Sneakers Grey,"₦ 13,500"
Men Exclusive Iron Chain Designers Shoe Beige,"₦ 6,300 - ₦ 8,100"
Varrati Men's Business Dress Casual Shoes Office- Black,"₦ 8,500"
Male Half Cover Leather Shoe,"₦ 12,500 - ₦ 14,000"
SPORT Suede Slip-on Walkabout Sports Shoes - Blue,"₦ 4,190 - ₦ 4,400"
Men Casual Palm Slippers Black,"₦ 15,000"
George By Walmart Men's Mesh Memory Foam Light Weight Slip On Shoe,"₦ 6,500"
Mens Dress Italian Leather Wedding Shoes Black,"₦ 12,500 - ₦ 15,500"
Brown Leather Tassel Loafers,"₦ 15,900"
Varrati Mens Dress Italian Office Leather Luxury Wedding Shoes-Black,"₦ 12,500"
Depally Classic Chain  Designers Men Shoe- Black,"₦ 7,980"
Black Double Monk Strap Sneakers,"₦ 35,000"
Trendy Casual Comfortable Sneakers Black,"₦ 12,500"
Mens Casual Comfy Noble Shoes Running Sneakers - Black,"₦ 5,300"
WESTERN STAR FLAT SNEAKERS,"₦ 4,200 - ₦ 4,500"
Varrati NEW Men Classic Shoe Black Patent Wedding Office Casual 《ORDER A SIZE LESS》,"₦ 8,500"
Men Italian Shinny Tie Up Office Shoes - Black,"₦ 13,940"
Varrati Mens Glossy Shinny Leather Coperate Shoe - Black,"₦ 8,530"
Men Confirm Palms Black,"₦ 6,990 - ₦ 8,990"
Varrati Men Glossy Shinny Leather Coperate Shoe - Black,"₦ 8,500"
Men's Casual Breathable Buckle Hip Hop High Top Sneakers,"₦ 8,200"
Men Casual Palm Slippers Brown,"₦ 15,000"
St.Joseph Hand-Stitched Leather Loafers- Black,"₦ 11,750"
