Item,Price
Ladies Fashion Earring,"₦ 1,500"
1 Pair Unisex Cubic Zirconia Magnet Clip No Piercing-Clear,₦ 417
1Pc Clip Earring Butterfly Rhinestone Jewelry-Silver,"₦ 1,568"
Women Fashion Long Silver Tassel Earrings,"₦ 1,590"
Pearl Drop Earrings,"₦ 1,350"
Classy Vintage Round Shape Dangle Earrings - Silver,"₦ 1,000"
Crystal Eariings- Silver,"₦ 1,800"
Clip Earring Hollow Out Leaf Non-Piercing Jewelry Vintage-,₦ 473
Women Simple Style Colorful Cubic Zirconia Acrylic-Dark Blue,₦ 510
Classy Round Gold Earring,"₦ 3,000"
Bohemia Women Geometric Emboss Hollow Teardrop-Rose Gold,₦ 788
ZIRCONIA ICE LUXURY SHINY EARRINGS,"₦ 3,999"
Luxury Love Tassel Earrings Long Rhinestone Earrings- Silver,"₦ 1,200"
1 Pair Unisex Cubic Zirconia Magnet Clip No Piercing-Black,₦ 518
S925 Silver Needle Red Zircon Shiny Women Drop Earrings,"₦ 2,650"
Party Sweet Women Large Circle Flower Tassel Rhinestone,"₦ 2,399"
Women 3-Butterfly Rhinestone Asymmetric-Silver,₦ 902
Beaded Crystal Drop Earrings,"₦ 2,000"
Elegant Earring Set,"₦ 2,900"
1 Pair Earrings Lead Free Long Chain Teardrop Shape-Golden,₦ 747
1 Pair Earrings Charm Attractive Ring Shape Dainty-Rose Gold,₦ 633
Women Rhinestone Dangle Drop Hook Earrings-Purple,₦ 760
"Vintage Triangle Shape Dangle Earrings, Gold Plated","₦ 1,000"
FeiraDeVaidade 1Pc Body Jewelry Steel Belly Piercing Button Rings-Silver,₦ 480
ZIRCONIA LUXURY R.S EARRINGS AND PENDANT,"₦ 6,700"
1 Pair Women Trendy Earrings Colorful Cubic Zirconia-Silver,"₦ 1,202"
3 In 1 Vintage Large Square Dangle Earrings,"₦ 1,000"
"LUXURY CUBAN CHOKER NECKLACE,BRACELET  SET","₦ 4,899"
Japan Anime Roronoa Zoro Earrings Ear Clips For Women Men Cosplay Hoops/Stud Earrings Handmade,"₦ 17,090"
