Item,Price
Sexy Ladies Suede Casual Flat Slippers-black,"₦ 4,950"
Women's Cave Shoes Lovely Beach Shoes - Pink,"₦ 2,200"
Ladies  Casual Flat Slippers-black,"₦ 8,000"
Ladies Flat Slippers,"₦ 2,650"
Female Esper Slippers,"₦ 4,550"
Female Cover Slippers Black,"₦ 4,700 - ₦ 4,800"
Transparent High Heels Slippers,"₦ 6,545"
Ladies  Latest Flat Slippers,"₦ 6,000"
The Capriana Silver And Black Ladies Sandals Slippers,"₦ 4,499"
Ladies Glitters FlipFlop Slippers,"₦ 3,950"
Ladies Chic Wedge FlipFlop Slippers,"₦ 5,850"
Ladies Casual Slippers-White,"₦ 6,000"
Ladies  Casual Flat Slippers-Gold,"₦ 8,000"
Indoor Women Fur Fluffy Soft Furry Slides Flats Heel Non Slip Ladies Luxury Design Footwear,"₦ 6,950"
ADIDAS Adilette Aqua Slides Women,"₦ 17,249"
Classy Ladies Flat Slippers,"₦ 5,500"
JGeTters Women Exquisite Dazzling Slide Slippers,"₦ 4,699"
Wedge Heel Slippers-Light Gold,"₦ 9,999"
Defacto Woman Slipper-Flipflop -Ecru,"₦ 4,142"
JGeTters Ladies Flat Metallic Slippers - Rose Gold,"₦ 4,499"
Casual Fashion Outer Wear Female Flat Slippers,"₦ 6,000"
Classy Ladies Flat Slippers _ Black,"₦ 5,500"
Elegate Ladies Flat Slippers (light Gold),"₦ 4,300 - ₦ 5,399"
Ladies  Latest Flat Slippers High Quality,"₦ 6,000"
Female/ Women/ Ladies Simple Summer Slippers-Black,"₦ 6,000"
JGeTters Ladies Flat Croc Design Slippers - Black,"₦ 4,399"
Skyros Multi Slide Slippers - White And Brown,"₦ 4,499"
Ladies Flat Transparent Sandals,"₦ 2,750"
Soft Warm Fuzzy Cozy Ladies Men Indoor Slippers,"₦ 5,600"
Ladies Beautiful Unique Leather Slippers,"₦ 4,950"
Ladies Women 2Step Transparent Slippers,"₦ 3,499"
Shiny Ladies Flat Slippers,"₦ 5,500"
Prettie Peeps Ladies Flat Slippers (light Gold),"₦ 4,500 - ₦ 5,500"
Contrast Striped Ladies Flat Slippers - Multicolour,"₦ 4,499"
Classy  Slip-on Pam (Adjustable ),"₦ 4,700 - ₦ 5,700"
Occasion  Female Flat Slippers-Red,"₦ 6,200"
Cornel Female Simple Flat Slippers _ Black/Gold,"₦ 4,999 - ₦ 5,999"
Female Knotted Fancy Slippers,"₦ 7,000 - ₦ 7,500"
