Item,Price
Women's Necklace Two-layer Pendant Chain Necklace - Gold,"₦ 2,900"
Women's Fashion Silver Plated Dazzing Snowflake Blue-,₦ 721
Glowing Necklace Hourglass Luminous Glass Adjustable-Blue,"₦ 1,130"
Trendy Pendant Necklace Elegant Chain Beer Wineglass Neclack,₦ 428
Fashion Men Simple Cross Pendant Alloy Necklace Chain-Black,₦ 521
Elegant Women Rhinestone Love Heart Pendant Shiny-White,₦ 832
Unisex Hug Couple Pendant Necklace Dance Partner-Black,"₦ 2,325"
5Pcs Pendant Butterfly Shape DIY Making Copper-Purple,₦ 946
Necklace Exquisite With Natural Stone Agate Energy Pendant-,"₦ 1,882"
2Pcs Rhinestone Hollow Heart Necklace Bracelet Pendants DIY-,₦ 995
Women Rainbow Stone Golden Plated Quartz Pendant Chain,"₦ 3,066"
International Imported Girl Necklace Elegant Noble Gift,"₦ 1,345"
Women's Fashion Jewelry Cubic Zirconia Inlaid Cross-Silver,₦ 717
Fashion Black Tourmaline Stone Pendant With Rope Faux-Black,"₦ 1,941"
Mysterious Blue Eye Pendant Necklace,"₦ 2,140"
Fashion Female Cross Pendants Dropshipping Color Crystal,"₦ 4,472"
Best Couple Chain Necklaces Pendant Lover Valentine's Gift,"₦ 3,390"
Women Constellations Symbol Pendant Gold Plated-##KC Gold,₦ 612
P090 Gi S Lady Silver Plated Butterfly Heart Pendant Jewelry Gift New-multicolor,₦ 450
Christmas Crystal Earrings Necklace Set Blue,"₦ 1,960"
Black Tourmaline Stone Pendant With Rope Faux-Black,"₦ 1,889"
Best Couple Chain Pendant Necklaces,"₦ 1,530"
5 Butterfly Necklace  Unisex,"₦ 2,530"
Retro Men Cross Amulet Necklace Pendant,"₦ 2,950"
Mermaid Pendant Necklace For Women,"₦ 2,220"
Heart Shape Moonstone Labradorite Healing Quartz Faux,"₦ 2,129"
Fashion Women Five-Pointed Star Pendant Chain Choker-Silver,₦ 512
Women Luminous Double-sided Universe Pendant Retro Chain-,₦ 946
