Item,Price
Oraimo SoundPro-2C 10W Portable Wireless Bluetooth Speaker,"₦ 11,800"
Winwolf G10Wireless Bluetooth Speaker Portable Alarm Clock FM Radio,"₦ 4,500"
Oraimo SoundGo 4 Ultra-portable Wireless Speaker,"₦ 7,900"
T&G Wireless Bluetooth Speaker With USB & TF Card-Black,"₦ 6,090"
Winwolf Wireless Bluetooth Speaker Portable Alarm Clock FM Radio,"₦ 4,590"
Oraimo SoundView Portable Wireless Speaker,"₦ 11,000"
Oraimo Wireless Speaker Palm Powerful Bass Ultra Design IP67,"₦ 11,000"
T&G Portable Wireless Buletooth Speaker - Red,"₦ 6,090"
Blue Tooth Speaker With Power Bank And Phone Holder,"₦ 7,900"
T&G TG117 Portable Bluetooth Speaker-Black,"₦ 6,500"
Zealot S42 FM RADIO WIRELESS Bluetooth Speaker,"₦ 11,990"
Zealot S32 Bluetooth Speaker Portable 3D Stereo Soundwoofer TW S,"₦ 9,890"
Bluetooth MP3 Speakers Audio Music Player Fm Radio Mini 1pcs,"₦ 4,500"
Zealot S1 Portable Multi Function Bluetooth Speaker With Torch,"₦ 6,500"
Oraimo Boom Powerful Sound Massive Bass Dynamic Light Effects Portable Wireless Speaker,"₦ 45,000"
Zealot S46 Wireless Bluetooth Speaker  IPX5 Waterproof,"₦ 18,636"
A11 Rechargeable Bluetooth Speaker Black,"₦ 13,500"
Tronsmart T6 Max 60W 5.0 3D 3EQ Bluetooth Speaker- Black,"₦ 64,700"
Sound Bar Wireless Bluetooth Speaker Stereo Subwoofer Soundbar - Black/Grey,"₦ 13,180"
A11 Rechargeable Bluetooth Speaker,"₦ 12,200"
Zealot S67 Portable 60W Wireless Bluetooth Speaker,"₦ 49,999"
Mini Mirror Clip MP3 Player Portable Fashion Sport USB,"₦ 1,100"
Portable Bluetooth Speaker Mini Wireless Speaker Radio FM,"₦ 6,750"
211 Portable Wireless Buletooth Speaker,"₦ 6,499"
T&G TG TG152 Bluetooth Wireless Speaker,"₦ 6,400"
Anker Soundcore Flare 2 360° Sound IPX7 Waterproof,"₦ 39,000"
"Zealot P1 Bluetooth Subwoofer Speaker,FM,8000mAh Big Battery","₦ 23,699"
Smart A11 Rechargeable Bluetooth Speaker,"₦ 12,950"
Koleer S29 Bluetooth Speaker,"₦ 6,200"
Lenovo Thinkplus K3 Plus Speaker BT 5.2 Wireless Portable,"₦ 6,200"
Winwolf Wireless Bluetooth Speaker Audio Rhythm Super Bass,"₦ 9,590"
"Zealot S7 Wireless Touch Control Bluetooth Speaker 4.1, Rich Bass 26W Power Speaker","₦ 29,300"
Koleer Portable Wireless Bluetooth Speaker Black,"₦ 8,500"
Koleer Portable Wireless Bluetooth Speaker -Black,"₦ 8,600"
Tedber Sound Bar Bluetooth Speaker Stereo Subwoofer Soundbar LP08- Rechargeable,"₦ 14,890"
Zealot S8 Zealot Wireless Bluetooth Speaker With Touch Control /Powerbank,"₦ 16,000"
Zealot S32Portable 3D Stereo Bluetooth Speaker - Black,"₦ 15,490"
Zealot S32 Portable Bluetooth Speaker FM Radio TF Card U Disk,"₦ 9,500"
Bolead Portable Bluetooth MP3 Subwoofer Speaker,"₦ 16,000"
