Item,Price
Men's Tie Gift Box 5-piece Suit Business Formal Wedding Tie,"₦ 6,500"
Men's Tie Gift Box 6-piece Suit Business Formal Wedding Tie,"₦ 7,200"
"Men's Tie,Three-Piece Suit, Bow Tie, Pocket Square","₦ 3,800"
"Complete  Men's Neck Ties -Ties, Cufflinks, Square Scarf","₦ 5,995"
Bow Tie 3 In 1 Set - Black,"₦ 3,399"
Eight Pieces Men's Business (Formal) Casual Slim Ties,"₦ 4,500"
Butterfly Shaped  Bow-Tie- Dark-Wine Red,"₦ 2,999"
Eight Pieces Men's Business Office Executive Ties,"₦ 12,500"
3pces Slim Necktie - Blue + Black + Wine Colors ,"₦ 4,000"
Quality Suede Butterfly Male Bow Tie - Black,"₦ 4,000"
Men's Tie Set- Black,"₦ 5,000"
Men's Corporate Slim-Fit Tie- Black,"₦ 3,000"
Set-Of-Eight Men's Formal Slim Ties,"₦ 4,500"
Mens Classic Multi Color Check Neck Tie,"₦ 9,500"
"Men's Tie Three-Piece Suit, Bow Tie, Pocket Square","₦ 3,900"
1PC Woven Silk Mens Ties Neck Tie 8cm,"₦ 6,000"
61 Colors Jacquard Striped Plaid Paisley Necktie,"₦ 11,100"
Men's Classic Corporate Slim-Fit Tie- RED,"₦ 3,000"
Vissioni Blue & White Dot Geometric Design Tie,"₦ 3,000"
Sleek Bow Tie With Lapel Pin- Black-Blue,"₦ 5,000"
Men's Gingham Check Stripe Ties Pattern Business Formal Designer Neckties,"₦ 2,599"
Bow Tie Complete Set  - Red,"₦ 3,000"
Necktie/Tie Clip/Handkerchief/Cufflinks With Giftbox 6-in-1 Luxry Kit For Men,"₦ 6,200"
Bow Tie With Lapel Pin- Wine,"₦ 5,000"
New Style 8CM Necktie With Floral Pattern - Wine Red,"₦ 4,880"
"Classic Gold Detail Parsley  Neck Tie, Pocket Square-","₦ 12,500"
Plain Mens  Neck  Tie -Black,"₦ 2,500"
Checked Tie - Blue,"₦ 4,000"
Men's Tie Black,"₦ 3,999"
