Item,Price
3Pcs/Set  Stainless Steel Bowl Set Kitchen,"₦ 7,000"
7Set Of Microwave/Refrigerator Bowl,"₦ 7,999"
"Storage Container, Heat Resistant Glass","₦ 50,000"
8-piece Cookware Mountaineering Camping Portable Set Bowl,"₦ 10,000"
