Item,Price
IPartsBuy For Samsung Galaxy A5 (2017) / A520 & A7 (2017) / A720 SIM Card Tray + Micro SD Card Tray(Pink),"₦ 1,560"
TFT LCD Screen For OPPO Realme 5 Pro / Realme Q RMX1971 Digi,"₦ 21,020"
IPartsBuy For Samsung Galaxy S8 SIM Card Tray + Micro SD / SIM Card Tray(Silver),"₦ 1,070"
10 PCS Back Camera Lens For Xiaomi Redmi Note 11S 2201117SG,"₦ 2,990"
3.5mm Hands Free Computer Clip On Mini Lapel Microphone For-,"₦ 1,024"
Charging Port Flex Cable For IPhone X (Black),"₦ 2,500"
Back Camera Bezel With Lens Cover For IPhone XR(White),₦ 880
Mini Fan Powerful Cool Rechargeable Summer Adorable-Yellow,"₦ 2,172"
Mini Fan Powerful Cool Rechargeable Summer Adorable-Black,"₦ 2,466"
Key Finder Reminder Decoration Control Key Solid Color-Black,₦ 882
LCD Screen +Touch Screen For Nokia G21/G11,"₦ 19,460"
10Pcs Snap 9V Battery Holder Clip On Buckles Connectors-,"₦ 1,047"
"Phone LCD Screen TFT LCD Screen For Tecno Pop 2 Plus BA2, RB8S With Digitizer","₦ 15,860"
TFT LCD Screen For Motorola G Pure With Digitizer Full Assem,"₦ 23,130"
Key Finder Reminder Decoration Control Key Solid Color-Blue,₦ 941
Charging Port Board For Samsung Galaxy A13 4G SM-A135F,"₦ 2,600"
Home Button (3rd ) With Flex Cable For IPhone 8 Plus / 7 Plus / 8 / 7 (Black),"₦ 3,830"
Battery Back Cover For Samsung Galaxy M31 / Galaxy M31 Prime,"₦ 3,280"
Key Finder Reminder Decoration Control Key Solid Color-White,"₦ 1,052"
Original SIM + SIM Card Tray For Samsung Galaxy A53 5G,"₦ 1,140"
High Speed Smart Card Eft Cm2 Oclus Frp Umt Nck Pro Dongle,"₦ 38,524"
Charging Port Board For Nokia G20,"₦ 2,700"
SIM Card + SIM/Micro SD Card Tray For Nokia 5.4 TA-1333,"₦ 2,280"
Original SIM + Micro SD Card Tray For Samsung Galaxy A23 SM-,"₦ 1,140"
For Huawei Honor V9 Play Touch Panel(Black),"₦ 4,510"
Phone LCD Screen Original LCD Screen For Samsung Galaxy M12 SM-M127 Digitizer,"₦ 24,900"
Volume Control Button For Xiaomi Redmi Note 9S,₦ 990
Battery Back Cover For Samsung Galaxy A13 SM-A135,"₦ 3,560"
Portable Fan Powerful Mute Rechargeable Outdoor Mini-White,"₦ 4,903"
DC 3-6V Plastic Mini Electric Reduction DC Gear Motor For-,"₦ 1,220"
21 In 1 Phone Repair Opening Disassemble Tool Kit-,"₦ 4,672"
Speaker Ringer Buzzer For Xiaomi Redmi K20 / Redmi K20 Pro / Mi 9T Pro / Mi 9T,"₦ 2,070"
Back Facing Camera For Xiaomi Redmi 7A,"₦ 4,820"
Front Facing Camera For Huawei Y9s,"₦ 6,540"
SIM + Micro SD Card Tray For Tecno Spark 7 KF6,"₦ 1,060"
Original SIM + Micro SD Card Tray For Samsung Galaxy M52 5G,"₦ 1,170"
Battery Back Cover For Samsung Galaxy A32 5G SM-A326B,"₦ 3,290"
Phone LCD Screen TFT LCD Screen For Itel P33 With Digitizer Full Assembly,"₦ 16,230"
"TFT LCD Screen For Tecno Spark 8C KG5k, KG5j With Digitizer","₦ 15,210"
