Item,Price
Defacto Man Knitted Oversize Fit College Neck Long Sleeve Jacket -Red,"₦ 10,640"
Defacto Man Regular Fit Tricot Cardigan -Grey,"₦ 5,946"
Defacto Man Slim Fit Blazer Collar Long Sleeve Tricot Cardigan -Navy,"₦ 5,946"
Defacto Man Regular Fit Knitted Cardigan / Bolero -Black,"₦ 6,955"
Defacto Man Regular Fit Tricot Cardigan -Black,"₦ 7,200"
Defacto Man Regular Fit Hooded Long Sleeve Knitted Cardigan -Anthracite,"₦ 8,000"
Defacto Man Regular Fit Tricot Cardigan -Beige,"₦ 5,946"
Defacto Man Regular Fit Hooded Long Sleeve Knitted Cardigan -Black,"₦ 7,600"
Defacto Man Slim Fit Hooded Long Sleeve Knitted Cardigan -Black,"₦ 9,600"
Wool Fashion Slim Fit Knittwear Mens Sweaters,"₦ 20,160"
Defacto Man Regular Fit Knitted Cardigan / Bolero -Grey,"₦ 8,000"
Defacto Man Knitted Regular Fit Cardigan -Navy,"₦ 5,600"
Defacto Man Slim Fit Stand- Up Collar Long Sleeve Tricot Cardigan / Bolero -Brown,"₦ 14,440"
Defacto Man Knitted Regular Fit Cardigan -Black,"₦ 6,080"
Turtle Neck Long Sleeve Shirt For Men - 2 In 1,"₦ 11,000"
Turtle Neck Long Sleeve Shirt For Men - Nude,"₦ 5,500 - ₦ 5,800"
Defacto Man Slim Fit Stand- Up Collar Long Sleeve Tricot Cardigan / Bolero -Black,"₦ 14,400"
Defacto Men Knitted Slim Fit Cardigan -Black,"₦ 9,520"
Turtle Neck Long Sleeve Shirt For Men - Navy Blue,"₦ 5,800"
Men's Hooded Cardigan Sweater Jacket,"₦ 31,600"
Men's Sweater Coat Faux Fur Wool Sweater Jackets,"₦ 31,900"
Defacto Man Knitted Regular Fit Hoodie Long Sleeve Cardigan -Beige,"₦ 6,840"
Turtle Neck Long Sleeve Shirt For Men - Ash,"₦ 5,500 - ₦ 5,800"
Turtle Neck Long Sleeve Shirt For Men  (3 In 1),"₦ 16,000"
Men's Crewneck Fleece Sweatshirt,"₦ 18,499"
Turtle Neck Long Sleeve Top - 4 In 1,"₦ 23,200"
Defacto Man Knitted Regular Fit Hoodie Long Sleeve Cardigan -Black,"₦ 6,840"
