Item,Price
Ladies Mesh Insert Tank Bodysuit - Blue,"₦ 4,999"
Trendyolmilla Pants - Black - Wide Leg,"₦ 7,287"
Trendyolmilla Pants - Beige - Straight,"₦ 8,097"
Defacto Woman Jogger - Standart Fit Athleisure Knitted Trousers - Black,"₦ 5,651"
Ladies Active Trouser- Black,"₦ 4,000"
Mfed Ladies Comfort Fit Smart Troders,"₦ 3,500"
Defacto Woman Black Relax Fit Knitted Trousers,"₦ 6,400"
Ladies Tie Waist Knot Hem Pants,"₦ 4,999"
Women Corporate Office Wear Straight High Waist Belted Cropped Pant Trousers,"₦ 6,499"
Trendyolmilla Pants - Navy Blue - Wide Leg,"₦ 7,287"
All Ladies Leather Pant Trouser,"₦ 8,500"
Lady's Palazzo Trousers,"₦ 4,200"
Trendyolmilla Pants - Black - Straight,"₦ 12,957"
Mfed Ladies Turn Up Cuff Chino Trousers,"₦ 4,999"
Ladies Mesh Insert Tank Bodysuit - Royal Blue,"₦ 4,999"
Defacto Woman Regular Fit Knitted Knitted Trousers - Beige,"₦ 5,320"
Trendyolmilla Pants - Brown - Slim,"₦ 9,447"
R Ladies Linen Blend Shirred Cuff Crop Trousers,"₦ 4,500"
Wide Leg Straight Textured Lurex  Women Pant Trousers,"₦ 5,500"
Trendyolmilla Pants - Ecru - High Waist,"₦ 12,417"
Trendyolmilla Pants - Black - Bootcut,"₦ 8,637"
Leather In Style Classic Lady Leather Pant Trouser,"₦ 8,500"
Ladies Mesh Insert Tank Bodysuit - Mocha Brown,"₦ 4,999"
Ladies Active Trouser,"₦ 4,000"
Ladies Casual Trouser Pant - Burgundy/Wine,"₦ 4,300"
Ladies Palazzo Pant Trousers,"₦ 3,000"
Two Piece Set Strap Camis Crop Bralette Tee And Bandana Loose Jogger Hot Pants,"₦ 20,000"
Ladies Suede Pallazo Trousers- Green,"₦ 7,000"
Ladies Asymmetrical Neck Contrast Mesh Bodysuit,"₦ 4,999"
Mfed Ladies Stripe Trouser,"₦ 6,500"
Defacto Woman Regular Fit Knitted Knitted Trousers - Black,"₦ 4,800"
Trendyolmilla Pants - Beige - Bootcut,"₦ 9,987"
