Item,Price
6pcs Elastic Rubber Hair Ties Band Rope Heart Bowknot Ring,₦ 999
Hair Clip With Natural Hair Black Ponytail Extension Bun,"₦ 2,500"
6 In 1Wire Knot Bow Hair Bands Bunny Hair Scrunchies,"₦ 1,500"
Women Girl Magic Donut Shape Hair Ring Bun Former-Black,₦ 408
1Pc Marbling Acrylic Fringe Clip Side Bangs BB Hairpin-12#,₦ 930
Women Matte Hair Claw Clip Clamp Hairpin Ponytail-Dark Gray,₦ 819
Large Hair Bonnet Sleep Cap Wide Elastic Band,"₦ 1,999"
6Pcs Women Fashion Faux Pearl Rhinestone Inlay Hair Clips-,"₦ 2,065"
Queen Hair Pin Clips - Gold - 1pcs,"₦ 1,099"
Ladies Classy Rhinestone Hair Clips,"₦ 3,600"
LAOdou 3Pcs/Set Hair Clips Faux Pearl Inlaid-Light Purple,"₦ 1,124"
Bowknot  Velvet Makeup/ Shower And Sleep Headbands..,"₦ 2,200"
6 Pcs Multi Colour Elastic Hair Ties Band,₦ 999
Women Rhinestone Hair Clips & Pearls Hairpins,"₦ 3,350"
220Pcs Candy Color Kids Girls Hairpin Clip Rope-Multicolor,"₦ 3,129"
Women Stylish Frosted Texture Hair Claw Clip Cross-Black,"₦ 1,654"
2 In1Pearl Stone Bead Headwear Headband Hair Band & Earrings,"₦ 2,800"
Sonar Splint Straight Hair Professional Hair Stretcher,"₦ 8,900"
1*Set Pearls Hairpins Ladies Classy Rhinestone Hair Clips,"₦ 2,099"
6 In 1Hair Bands Hair Scrunchies,"₦ 1,200"
4''x4'' 4by4 Virgin Hair SDD Full HD Lace Closure For Wigs,"₦ 15,900 - ₦ 28,000"
Rubber Band Headwear Hair Band High Elastic Hair Band 20PCS,"₦ 2,980"
20Pcs Mixed Color High Elastic Hair Tie Band Ring Rope-4#,"₦ 1,237"
Bridal Wedding Rhinestone Crystal Tiara Hair Band Princess,"₦ 3,222"
Transparent Hair Beads,"₦ 1,400"
50Pcs 3cm Elastic Hair Ties Ponytail Holders Rubber Bands-#2,₦ 746
Pearl Stone Bead Headwear Accessories Headband Hair Band,"₦ 1,599"
Titan Durags 2in1 Silk Durag Unisex Doo Ra+ Free Watch,"₦ 4,500"
Beautiful Natural Black Curly Weavon For Ladies,"₦ 7,000"
Elastic Rubber Bands Ring Headwear Hair Scrunchies 100pcs,"₦ 1,031 - ₦ 1,599"
10Pcs Girls Black Elastic Hair Ties Band Rope Ponytail-,₦ 800
Elegant Women Faux Pearl Beaded Slim Headband Hair Hoop-,"₦ 1,473"
Women Matte Hair Claw Clip Clamp Hairpin Ponytail-Blue,₦ 792
Ponytail Kinky Straight With Drawstring,"₦ 5,000"
Wide Knot Hair Bands For Women- Navy Blue,"₦ 1,800"
Hair Clip Diamond Nine Flower Black Ponytail Extension Bun,"₦ 4,600"
Black Full Satin Hair Bonnet,"₦ 2,500 - ₦ 15,000"
