Item,Price
SANUME Rhinestone Shiny Necklace Pendant Earrings Ring Set-NB,₦ 750
"Women Jewelry 4 In 1 Jewellery Set Earings, Ring, Necklaces And Bracelet","₦ 4,950"
FeiraDeVaidade 2pcs Crystal Opal Bridal Set Necklace Earring Set-Silver,₦ 557
Earrings Red Rose Flower Faux Pearl Decor Exquisite Alloy Ear Studs Jewelry Gift For Party,₦ 783
2Pcs Fashion Jewelry Zircon Ring-Silver,₦ 504 - ₦ 548
SANUME 2pcs Couple Rings Ladies Stacked Love Shape Rings-Silver,₦ 436
Butterfly Necklace Double Layer Rust-proof Alloy-Golden,₦ 749
2 Pcs Butterfly Necklace Bracelets Unisex,"₦ 1,500"
SANUME Rhinestone Love Shiny Necklace Pendant Earrings Ring Set-Red,₦ 755
SANUME Rhinestone Shiny Necklace Pendant Earrings Ring Set-Green,₦ 716
SANUME Rhinestone Shiny Necklace Pendant Earrings Ring Set-Black,₦ 750
"Women Jewelry 11 In 1 Jewellery Set Earings, Ring, Necklaces And Bracelet","₦ 4,950"
Butterfly Necklace Double Layer Rust-proof Alloy-Silver,₦ 659
Heart Pendant Necklace Magnetic Matching Fine-Black & Red,"₦ 1,389"
FeiraDeVaidade Open Single Ring Cross Rattan Adjustable Ring-Rose Gold,₦ 260
FeiraDeVaidade Necklaces Colorful Daisies Beaded Choker Necklace-H06,₦ 719
Men\'s Fashion Cross Pendant Stainless Steel Chain-Black,"₦ 1,096"
Riapawel 2Pcs Geometric Necklace Earring Set-Silver,₦ 999
Silver Engagement Ring,"₦ 1,000"
Couple Necklace Letter Shape Unisex Alloy Stainless-Silver,₦ 569
FeiraDeVaidade Knuckle Ring Set Hollow Vintage Stackable Rings-Silver,₦ 605
Zircon Pearl Flower Necklace Collar Chain Fashion Women,"₦ 2,287"
Necklace  Ears Storage Jewelry Gift Box,"₦ 1,739"
1 Pair Couple Necklace I Love You Rhinestone Inlaid Unisex,"₦ 1,050"
One Word Long Bracelet,₦ 499
Maestro Makeover Septum Magnetic Nose Ring,"₦ 2,800"
Ladies Jewelry Set,"₦ 12,000"
Women's Men's 925 Sterling Silver Twist Chain Necklace,"₦ 1,038"
SANUME 2Pcs/Set Yin Yang Braided Bracelet Matching Bracelets-Gold,₦ 468
2Pcs Chic Letters Print Stitch Pendant Couple Lover-Silver,"₦ 1,267"
Riapawel Artificial Necklace Earrings Set,₦ 550
6 Pairs Earrings Wear-resistant Rhinestone Inlaid Stainless Steel Stylish Ear Clips For Daily-Black,"₦ 2,618"
Men Necklace Cross Vintage Classic Hip-hop Style-Silver,"₦ 1,815"
Men Necklace Cross Vintage Classic Hip-hop Style Male-Black,"₦ 1,797"
FeiraDeVaidade 17PCS Boho Crystal Knuckle Stacking Rings Set-multicolor,₦ 790
1Pc Punk Earring Dainty Durable Butterfly Shape Punk Long Chain Earring Jewelry Accessories-Blue,₦ 892
Vintage Men Drago-n Shape Pendant Faux Leather Rope-Silver,₦ 691
Men Necklace Solid Color Simple Unisex Individual-Golden,₦ 796
1 Pair Women Leaves Shape Rhinestone Inlaid Water-drop Tassels Earrings Ear Studs Jewelry For Party-Silver,₦ 705
