Item,Price
"Lazy Neck Phone Holder, Flexible Waist Phone Holder","₦ 4,500"
Camera Stand Phone Clip Bracket Phone Holder Tripod Mount,"₦ 1,300"
"360° Rotation Auto Face Object Tracking, Phone Camera Holder,Live Stream/Tiktok/YouTube + Tripod Stand","₦ 22,000"
Neck-Mounted Lazy Bracket Flexible Mobile Phone Holder,"₦ 3,400"
Selfie Stick  Tripod With Fill Light And Wireless Bluetooth Remote,"₦ 8,000"
Tripod Stand And Phone Holder Clip For Smartphones,"₦ 8,300"
Dji Osmo Mobile 3 Smartphone Gimbal,"₦ 179,000"
Mobile Vlog Video Kit Can Be Handheld Stabilized Tripod,"₦ 22,000"
Ringlight With Stand And Phone Camera 10 Inch + Microphone,"₦ 8,999"
Camera Gimbal Stabilizer With LED Studio Video Light&Microphone For DSLR Vlog Shooting,"₦ 22,690"
Flexible Clip Mount Holder With Clamping (Black),"₦ 5,000"
[New F8] 3-Axis Handheld Gimbal Smartphone Stabilizer Smart Anti-vibration Holder Combination,"₦ 61,680"
L08 Gimbal Stabilize Bluetooth Self-timer Pole Tripod,"₦ 27,310"
"360° Rotation Auto Face Object Tracking, Phone Camera Holder","₦ 11,999"
Gimbal H4 3 Axis Video Record Support Universal Adjustable Direction Handheld Combination,"₦ 63,800"
Tripod Stand And Phone Holder Plus Bluetooth Remote Control Shutter For Smartphones,"₦ 10,500"
Puluz 4 In 1 Vlogging Live Broadcast Smartphone Video Rig +4.6 Inch LED Selfie Ring Light & Microphone +Tripod Mount+Tripod Head,"₦ 26,280"
3110 Tripod Stand +Fish Eye Lens+Mobile Telescope,"₦ 17,305"
O8 USB Charge Led Selfie Ring Light Mobile Phone Lens LED Lamp Ring For IPhone Samsung Xiaomi...,"₦ 1,800"
L7B Pro 3-Axis Handheld Stabilizer Face Tracking Smartphone Gimbal Wireless Combination,"₦ 81,690"
Thumbs Up Lazy Mobile Flexible Handheld Mobile Phone Holder,"₦ 3,200"
Bluetooth Selfie Stick Handheld Gimbal Stabilizer Video Live Selfie,"₦ 26,117"
"10"" LED Selfie Ring Light Circle Fill Light Dimmable Round Lamp Makeup Photography RingLight","₦ 9,810"
Selfie Stick Bluetooth Tripod Stand Portable Selfie Stick With Remote,"₦ 6,000"
Mobile Phone Holder Folding Ring Buckle Tablet Retractable Paste Bracket,"₦ 2,720"
Phone Tripod Moblie Phone Clip Bracket Monopod Stand For Smartphone Camera,"₦ 2,050"
Professional Tripod+ Led Fill Light+ Shotgun Microphone+ Accessories+ Phone Remote Control #vlog,"₦ 13,940"
Screen Amplifier Mobile Phone Magnifier Hd Stand Eyes Protection Phone Holder,"₦ 1,950"
