Item,Price
5 In 1 Studs Rings And Big Loop Earrings - Silver,"₦ 1,000"
12 In 1 Studs Rings And Big Loop Earrings - Silver,"₦ 2,500"
SANUME Women's Alloy Ring Zirconia Rhinestone Fashion Jewelry-Gold,₦ 332
FeiraDeVaidade 9pairs Geometric Stud Earrings Set-Silver,₦ 636
Angel Wings Long Drop Earrings Elegant-Silver,₦ 298
6 In 1 Studs Rings And Big Loop Earrings - Gold,"₦ 2,000"
FeiraDeVaidade Acrylic Butterfly Shaped Earrings-Pink,₦ 235
FeiraDeVaidade Pearl Earrings Diamond Beads Flower Stud-Gold,₦ 150
6Pcs Silver GoldBlack Unisex Magnetic Clip StainlessSteel Men Ladies Non Piercing JewelryPunk Style,"₦ 4,200"
Women Fashion Faux Crystal Cubic Zirconia Alloy Hoop-Golden,₦ 722
Small Single Tooth Cap Grillz Hip Hop Removable Plain Canine Teeth Grill-Gold,"₦ 4,500"
12 In 1 Studs Rings And Big Loop Earrings - Gold,"₦ 1,800"
5 In 1 Studs Rings And Big Loop Earrings - Gold,"₦ 1,000"
TRENDY HOOPS EARRINGS LUXURY MINI  EARRING,"₦ 2,500"
Cuban  Link Hoop Tacha Round Gold  Earrings.,"₦ 2,250"
Gold Plated Two Tone Web Heart Earring And Pendant Set,"₦ 9,000"
FeiraDeVaidade Irregular Flower Basket Earrings-Gold,₦ 422
Women Earring Rhinestone Simple Mini Piercing Hoop-Golden,₦ 843
SANUME C Shape Half Ring Alloy Diamond Earrings-White,₦ 556
1Pc Unisex Cool Earring Round Non Ear Piercing Hoop-Silver,₦ 397
Small Single Tooth Cap Grillz Hip Hop Removable Plain Canine Teeth Grill-silver,"₦ 3,999"
1 Pair Women Hoop Earrings U-shaped Rhinestones-Golden,"₦ 1,506"
Women Simple Fashion Oval Type Hoop Alloy Earrings-Golden,₦ 734
Silver Ladies Hoop Earring In Fashion,"₦ 1,000"
1 Set Hoop Earrings Round Shape Rhinestone Jewelry Geometry-,"₦ 1,781"
6 Set Hoop Loop/studs Women Earrings/ Gold,"₦ 2,500"
FeiraDeVaidade 9pairs Geometric Stud Earrings Set-Gold,₦ 636
9 In 1 Studs Rings And Big Loop Earrings-Gold,"₦ 1,000"
Maestro Makeover 6 Pairs / Set Fashion Hoop Earrings Available In Silver & Gold,"₦ 3,999"
African Hoop Crochet Beads Earrings,"₦ 3,000"
FeiraDeVaidade Five-Pointed Star Round Earrings-Style3,₦ 336
Black Hoop Crochet Beads Earrings,"₦ 3,000"
Red Hoop Crochet Beads Earrings,"₦ 2,900"
Gold Hoop Crochet Beads Earrings,"₦ 2,900"
