Item,Price
Men's Cuban Silver Hand Chain Bracelet Stainless Steel,"₦ 2,700"
Men Leather Multi-Layer Bracelet With Magnetic-Clasp - ( Set Of Black And Brown),"₦ 8,000"
Unique Men Bracelets 3pieces,"₦ 17,000"
Stainless Steel Hand Chain Bracelet,"₦ 2,500"
Unisex Fashion Bracelets 2 In 1,"₦ 6,500"
Nord Lock Leather Nord Bracelet,"₦ 19,000"
Men Leather Multi-Layer Bracelet With Magnetic-Clasp - Black,"₦ 4,450"
Men's  Cuban Silver Hand Chain Bracelet Stainless Steel,"₦ 2,800"
Nord Lock Gold Clip Bracelet,"₦ 28,000"
Silver Unique Men’s Bracelet,"₦ 8,000"
2 Pieces Obsidian Wealth Bracelet Fashion Jewelry,"₦ 2,500"
3Pcs/Set Bohemia Beads Multi-Layers Anklet For Women Foot,₦ 855
MenCuban Silver N Gold Hand Chain Bracelet Steel,"₦ 3,500"
Nord Lock Nord Twisted Cuff,"₦ 22,000"
Men Leather Multi-Layer Bracelet With Magnetic-Clasp - Brown,"₦ 5,000"
Cuban Silver N Gold Hand Chain Bracelet Stainless Steel,"₦ 3,500"
Magnetic Therapy Bracelet For Weight Loss & Sleep Aid Turkish  Blessing Bracelet,"₦ 3,288"
Hand Cuff White And Gold Bracelet,"₦ 4,000"
Nord Lock Nord Cotton Bracelet,"₦ 26,000"
1 Set Women Fashion Hollow Moon Star Multilayer Bracelet,"₦ 1,255"
Nord Lock Men's Gold Cuff,"₦ 18,000"
Nord Lock Ring Skull Nord,"₦ 20,000"
Men Magnetic Bracelets Radiation Protection Bracelet Women,"₦ 1,900"
Hip Hop Iced Out Cuban Chain Silver Necklaces Jewelry,"₦ 12,950 - ₦ 13,980"
Men Black Bracelet,"₦ 4,800"
Nord Lock Anchor Leather Cuff,"₦ 23,000"
Nord Lock Nord Classic Cuff,"₦ 19,000"
Men's Leather Hand European And American Bracelet Titanium Steel Punk-Black,"₦ 3,199"
Nord Lock Best  Silver Cuff,"₦ 18,000"
Nord Lock Braided Bracelet,"₦ 17,000"
Hip Hop Iced Out Cuban Chain Gold Necklaces Jewelry,"₦ 14,980 - ₦ 15,980"
Igbo Men Tradtional  Cap And Bead For That Special Occassion,"₦ 6,500"
10 Silver Tone Cufflinks Cuff Link Backs Blanks,"₦ 1,749"
Double-buckled Men's Bacelet Hip Hop Link Chains,"₦ 10,500"
Nord Lock Trendy Silver Cuff,"₦ 22,000"
