Item,Price
Danami Plus Size Women's Plain V Neck T Shirt- Black,"₦ 4,999 - ₦ 6,999"
Plus Size Poker Dot Jersey Top-,"₦ 4,500"
Turtleneck ShortSleeve Cotton Solid Blouse T-Shirt-Wine Red,"₦ 5,799"
M-6XL Plus Size Tops Short Sleeve Blouse Turndown T Shirt Tops Black,"₦ 4,999"
Tommy & Kate Ladies Plus Size Sequin Detail Top,"₦ 5,800"
XL-5XL Round Neck Long Sleeves Office Work Blouse Plus Size Blouse 2817,"₦ 14,095"
XL-4XL Round Neck Polka Dot Long Sleeve Plus Size Blouse Black 2257,"₦ 13,777"
H&M Plus Size Patterned Blouse,"₦ 6,000"
Casual Loose Dolman Top Tunic Breathable Blouses Printing,"₦ 5,799"
Printed Flouncing Flared Short Sleeve Mesh Blouse Top Large,"₦ 5,799"
Womens Soft Sleeveless Tank Tops White Plus Size Tee Shirt Summer Top,"₦ 4,999"
Women's Back Collar Button Top,"₦ 6,787 - ₦ 7,390"
Plus Size Jersey Top- Black,"₦ 4,500"
Women Solid Pleat Neck Sleeveless Cami Breathable High Tops,"₦ 4,999"
XL-4XL Round Neck Polka Dot Long Sleeve Plus Size Blouse Red 2257,"₦ 13,777"
XL-4XL Women Big Size Tops V Neck Long Sleeve Button Decoration Plus Size Blouse Blue 2715,"₦ 14,460"
Short Sleeve Cotton Solid Blouse High Collar Top Shirt- 6XL,"₦ 5,799"
Womens Plus Size Tops O Neck Wrap Short Sleeve Shirts Blouse,"₦ 5,799"
Casual Turtleneck Short Sleeve Cotton Solid Blouse Top Shirt,"₦ 5,799"
Pure Cotton Eyelet Foulard Printed Shirt By Women Within,"₦ 3,800"
Ladies Fashion Long Sleeve Blouse Tops,"₦ 8,000"
Danami Plus Size Women's Plain Round Neck T Shirt- Black,"₦ 4,999 - ₦ 6,999"
XL-4XL Round Neck Short Sleeve Button Decoration Plus Size Blouse Green 2640,"₦ 14,095"
Summer Short Sleeve Top Blouse T-Shirt For Mother Wife Girl,"₦ 5,799"
Alia By Modanisa Mink - Crew Neck - Plus Size Tunic - Alia,"₦ 3,099"
VIVA Ladies Plus Size Semi-Sheer Cotton Blouse,"₦ 6,800"
Baggy Loose Fitting Shirts Batwing Sleeve Pullover Tops 6XL,"₦ 5,799"
Ladies Plus Size Printed Tassel Top,"₦ 6,500"
Plus Size Jersey Top- Green,"₦ 4,500"
H&M Plus Size Jersey Top- Orange,"₦ 4,500"
Ladies Colorful Print Mid Length Shirt,"₦ 9,200"
Ruffle Collar Shirt Casual Solid Color Mid Length Shirt Top,"₦ 6,400"
Turtleneck Short Sleeve Cotton Solid Blouse T-Shirt Summer,"₦ 5,799"
Huixue Ladies Leaf Studded Design Blouse/Top - Green,"₦ 4,900"
Plus Size Jersey Top- Navy Blue,"₦ 4,500"
L-4XL Women Big Size Round Neck Short Sleeve Hollow-out Plus Size Tops 1734,"₦ 11,721"
Short Sleeve Neck Loose Casual Basic Tee Tops Summer T-Shirt,"₦ 6,999"
Oversized Tee Tops Women Black Large Size Blouse Tee Korea Summer Tops,"₦ 5,999"
XL-4XL Lace Bow-tie Lace Neck Ruffled Sleeves Plus Size Blouse Black 2572,"₦ 8,937"
